chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr4	0	0.619295	2e-06	-0.652893	-0.193043	3.59118e-05
chr15	0	0.359467	1e-06	-1.500501	-0.424557	0.019590437
chr3	0	0.35724	1e-06	-1.52557	-0.245352	0.17342117
chr10	0	0.357674	1e-06	-1.395142	-0.350029	0.27577192
chr12	0	0.331439	1e-06	-1.455064	-0.442332	0.013240695
chr1	0	0.378436	1e-06	-1.509949	-0.485546	0.013487548
chr4	0	0.590416	2e-06	-0.827743	-0.193043	0.0017314553
chr1	0	0.560984	2e-06	-0.209532	-0.40969	0.31624144
chr3	0	0.425997	1e-06	-0.95012	-0.245352	0.020371526
chr5	0	0.411041	1e-06	-1.350911	-0.289197	0.99675673
chr2	0	0.42193	1e-06	-1.016448	-0.40252	0.87216413
chr4	0	0.789051	3e-06	0.374904	-0.168509	0.021597177
chr2	0	0.43496	1e-06	-0.900589	-0.40252	0.0031346083
chr11	0	0.530938	2e-06	-0.019178	-0.326244	0.76284075
chr3	0	0.348833	1e-06	-1.595931	-0.245352	0.0004156828
chr8	0	0.412753	1e-06	-1.16183	-0.297746	0.00095516443
chr4	0	0.576899	1e-06	-0.909582	-0.217578	0.002516359
chr4	0	0.752336	2e-06	0.152611	-0.193043	0.17067048
chr4	0	0.526517	1e-06	-1.214623	-0.217578	0.0039146245
chrX	0	0.641608	1e-06	-0.534206	-0.25951	0.00017997622
chr3	0	0.483134	2e-06	-0.471921	-0.208421	0.2429815
chrX	0	0.572254	1e-06	-1.13044	-0.25951	0.0130364
chr13	0	0.469201	1e-06	-1.108207	-0.341006	0.00034084916
chr3	0	0.41116	1e-06	-1.074295	-0.245352	3.272295e-05
chr12	0	0.415769	1e-06	-0.820234	-0.442332	0.24120516
chrX	0	0.638376	2e-06	-0.561991	-0.232933	0.2094754
chr10	1	0.637615	1.3e-05	1.152582	0.16386	0.20799613
chr20	1	0.494773	1.4e-05	0.387098	-0.065158	0.9987583
chr7	1	0.728516	9e-06	1.000223	-0.0149	0.97643113
chr9	1	1.039698	1.9e-05	1.295541	0.031319	0.9778037
chr17	1	0.410511	5e-06	-0.369189	-0.439597	0.9989313
chr11	1	0.701571	4e-05	1.359506	0.994063	0.9999808
chr22	1	0.66662	5.1e-05	0.685339	0.30574	0.99621767
chr14	1	0.570497	1.2e-05	-0.020029	-0.108338	0.6022676
chr8	1	0.72782	2e-05	1.278007	0.355816	0.9998024
chr14	1	0.860824	0.000107	1.749758	2.561761	0.99061227
chr15	1	0.778793	6.9e-05	1.712192	1.49865	0.99994326
chr1	1	0.790989	2.8e-05	1.428954	1.562564	0.999411
chr22	1	0.630032	2.2e-05	0.338137	-0.214873	0.9762945
chr1	1	0.607967	1e-05	0.125161	0.197157	0.9976164
chr19	1	0.475324	1.3e-05	0.471485	-0.158916	0.9999856
chr22	1	0.570671	1.6e-05	-0.225169	-0.322586	0.9993621
chr10	1	0.752696	5.8e-05	2.199926	2.090942	0.9988332
chr16	1	0.670803	2.3e-05	0.847207	0.148526	0.99862665
chr12	1	0.772669	8.9e-05	1.866483	3.808506	0.99089193
chr15	1	0.768782	3.7e-05	1.635492	0.593612	0.99993515
chr14	1	0.781862	3.3e-05	1.268418	0.481895	0.04207161
chr13	1	0.985551	0.000109	1.917231	2.139771	0.99790967
chr15	1	0.689179	2.6e-05	1.025609	0.282504	0.9960885
chr20	1	0.411266	3e-06	-0.482811	-0.412893	0.004808277
chr15	1	0.672176	1.5e-05	0.895339	-0.028603	0.9989078
chr11	1	0.591338	3.4e-05	0.468843	0.785594	0.9913081
chr10	1	0.610914	7e-06	0.909578	-0.093084	0.99326587
chr19	1	0.585566	9.6e-05	1.532179	3.718275	0.99941015
chr17	1	0.574985	3.5e-05	1.224743	1.137255	0.99996376
chr6	1	0.926063	0.000271	2.719426	9.655918	0.99198985
chr21	1	1.894169	0.00096	2.313861	4.492484	0.9986551
chr22	1	0.8572	0.00043	2.493846	7.109603	0.9995044
chr17	1	0.611831	6.2e-05	1.581821	2.556422	0.17925242
chr20	1	0.402666	3e-06	-0.572399	-0.412893	0.044441283
chr5	1	0.772881	1.8e-05	1.426542	0.340674	0.99868
chr7	1	0.761195	3e-05	1.238822	0.823139	0.0018811226
chr7	1	0.834368	3.1e-05	1.773078	0.863046	0.9998958
chr16	1	0.792432	8.7e-05	1.719202	1.709133	0.58902365
chr17	1	0.451254	7e-06	0.025655	-0.334474	0.0131329
chr7	1	0.875328	4.5e-05	2.072139	1.421739	0.99985296
chr21	1	1.713702	0.000736	1.852448	3.361722	0.97971666
chr22	1	0.73654	0.000106	1.348844	1.293108	0.99927896
chr9	1	1.119901	5.4e-05	1.660817	0.748896	0.99920076
chr8	1	0.891823	0.000223	2.548025	7.338607	0.99705416
chr17	1	0.584892	3.8e-05	1.320752	1.29494	0.9998582
chr8	1	0.865802	7.4e-05	2.346521	2.213307	0.9971784
chr11	1	0.778494	7.2e-05	1.98103	2.105901	0.9996834
chr12	1	0.645817	1e-05	0.911551	-0.007587	0.99893105
chr10	1	0.643182	2.2e-05	1.203247	0.549276	0.99554724
chr22	1	0.716068	8.1e-05	1.154575	0.844304	0.9999579
chr11	1	0.601904	2e-05	0.554215	0.299165	0.9997545
chr12	1	0.592668	1.2e-05	0.511449	0.089023	0.999308
chr19	1	0.523258	2.1e-05	0.932682	0.214789	0.999972
chr16	1	0.679535	2.2e-05	0.909809	0.124141	0.99933565
chr12	1	0.746059	4.8e-05	1.666165	1.828002	0.99881375
chr5	1	0.706741	1.5e-05	0.918857	0.22952	0.9947988
chr7	1	0.937253	0.000167	2.524271	6.290351	0.9982233
chr5	1	0.862248	8.5e-05	2.112515	2.823107	0.9133986
chr3	1	0.634995	6e-06	0.799056	-0.0607	0.9774085
chr17	1	0.549755	2.8e-05	0.980237	0.769323	0.99999666
chr4	1	1.250003	0.000256	3.165762	6.038778	0.9994732
chr11	1	0.59332	1.5e-05	0.484858	0.12544	0.346339
chr15	1	0.635328	7e-06	0.613026	-0.254862	0.98134804
chr20	1	0.53307	1e-05	0.786045	-0.191607	0.96273917
chr7	1	0.882523	8e-05	2.124672	2.818472	0.99988675
chr22	1	0.656023	2.3e-05	0.584778	-0.19692	0.9975271
chr15	1	0.757364	6.7e-05	1.548013	1.442085	0.99391997
chr9	1	1.314599	0.000638	2.54755	12.722185	0.99967
chr14	1	0.671602	1.2e-05	0.596291	-0.108338	0.4260136
chr22	1	0.726615	7.4e-05	1.254661	0.718639	0.9993876
chr3	1	0.680021	3.3e-05	1.175894	0.936417	0.68942195
chr19	1	0.574658	7e-05	1.427227	2.503733	0.99943197
chr9	1	0.66483	2e-06	-0.411759	-0.317218	0.024967521
chr9	1	1.202761	0.000135	2.038195	2.409575	0.99994445
chr6	1	0.855577	7.7e-05	2.182791	2.477074	0.98107946
chr15	1	0.795892	0.000114	1.843197	2.771361	0.99527526
chr13	1	0.652593	2e-06	-0.033662	-0.318036	0.810293
chr13	1	0.761504	1.4e-05	0.604478	-0.042394	0.00046232343
chr14	1	0.759818	1.7e-05	1.134042	0.032194	0.9985059
chrX	1	0.920015	5.3e-05	1.85925	1.122535	0.9929273
chr7	1	0.714066	6e-06	0.89472	-0.13462	0.99865675
chr16	1	0.658518	9e-06	0.759132	-0.192857	0.99029684
chr19	1	0.508981	9e-06	0.795316	-0.345769	0.9998642
chr18	1	0.637824	9e-06	0.235535	-0.163522	0.44124684
chr16	1	0.617896	7e-06	0.4679	-0.241626	0.9997523
chrX	1	0.785145	7e-06	0.699777	-0.100044	0.018975765
chr19	1	0.462831	1.3e-05	0.351284	-0.158916	0.9775188
chr15	1	0.743127	4.5e-05	1.438935	0.819871	0.9998757
chr11	1	0.617017	1.7e-05	0.676325	0.19493	0.9995562
chrX	1	0.896849	4.2e-05	1.660093	0.830179	0.98317575
chr6	1	0.574901	3e-06	0.045908	-0.261248	0.6868176
chr2	1	0.752145	5.1e-05	1.91973	3.450181	0.55605876
chr18	1	0.819306	5.6e-05	1.553514	0.77342	0.98519063
chr2	1	0.784928	5.8e-05	2.211227	3.989559	0.9894262
chr15	1	0.818162	0.000153	2.01382	3.874377	0.6932702
chr9	1	1.148659	5.7e-05	1.791793	0.810403	0.99966836
chr15	1	0.836384	0.000161	2.153429	4.100637	0.9602426
chr6	1	0.7753	2.5e-05	1.571615	0.552848	0.24326402
chr19	1	0.572053	4e-05	1.402163	1.102339	0.9999733
chr19	1	0.557079	4.1e-05	1.258091	1.149052	0.99980766
chr19	1	0.511519	2.3e-05	0.819735	0.308215	0.9999999
chr22	1	0.721936	6.2e-05	1.210259	0.503213	0.99980426
chr21	1	1.279295	6.2e-05	0.741769	-0.040662	0.6833164
chr1	1	0.942744	0.000153	2.510011	11.044555	0.98666084
chr12	1	0.787039	7.4e-05	1.97466	3.083931	0.9995233
chr9	1	1.021635	2.8e-05	1.213275	0.215839	0.23214436
chr21	1	2.022722	0.001023	2.642542	4.810511	0.99297607
chr3	1	0.640355	9e-06	0.843915	0.05009	0.9361435
chr1	1	0.688512	2.5e-05	0.698939	1.334996	0.99914324
chr19	1	0.450976	1.1e-05	0.237221	-0.252343	0.9999264
chr17	1	0.550734	3e-05	0.989724	0.874446	0.9999732
chr17	1	0.455217	3e-06	0.06406	-0.544721	0.88577425
chr9	1	0.877006	1.2e-05	0.554576	-0.112196	0.10176125
chr16	1	0.670576	3.1e-05	0.845579	0.343602	0.99984723
chr16	1	0.596772	1.3e-05	0.316456	-0.095319	0.99990916
chr19	1	0.469138	1.2e-05	0.411966	-0.205629	0.99993503
chr17	1	0.549988	1.8e-05	0.982495	0.243705	0.99965334
chr10	1	0.702981	4.4e-05	1.747473	1.491405	0.97979844
chr8	1	0.659142	2.3e-05	0.746174	0.45901	0.9999797
chr4	1	1.269653	0.000263	3.284734	6.210521	0.8877412
chr8	1	0.763249	1.7e-05	1.552365	0.252622	0.978017
chr12	1	0.805548	8.7e-05	2.113994	3.711896	0.9997266
chr17	1	0.536595	1.4e-05	0.852702	0.033458	0.99764764
chr20	1	0.608103	7.6e-05	1.567679	1.894801	0.9750035
chr22	1	0.76171	0.000169	1.587695	2.424093	0.9965731
chr12	1	0.697287	1.5e-05	1.299013	0.233938	0.9995189
chr16	1	0.753288	7.2e-05	1.438567	1.343366	0.99977493
chr17	1	0.522511	1.7e-05	0.716213	0.191144	0.9998711
chr13	1	0.975645	0.000151	1.859189	3.104518	0.62347955
chr17	1	0.554766	4.4e-05	1.028799	1.61031	0.97622466
chr22	1	0.62331	3e-05	0.274349	-0.071255	0.7389992
chr17	1	0.516149	1.6e-05	0.654558	0.138582	0.98852897
chr10	1	0.642788	1.9e-05	1.199661	0.420804	0.59504926
chr14	1	0.710152	2e-05	0.831286	0.116513	0.008777887
chr9	1	0.92853	2.3e-05	0.789237	0.113328	0.999956
chr8	1	0.789014	4.6e-05	1.751885	1.250163	0.83193994
chr13	1	1.13483	0.00057	2.791899	12.729015	0.6595192
chr20	1	0.590248	4.6e-05	1.38168	0.946434	0.99910545
chr17	1	0.427358	5e-06	-0.205924	-0.439597	0.9997462
chr21	1	1.793789	0.000907	2.057212	4.224938	0.99996173
chr6	1	0.895184	0.000134	2.484333	4.586322	0.925689
chr15	1	0.603794	6e-06	0.371426	-0.283145	0.98829746
chr19	1	0.569747	9.2e-05	1.379976	3.531422	0.9993229
chr20	1	0.526599	5e-06	0.718636	-0.349668	0.9992488
chr14	1	0.82244	8.2e-05	1.515775	1.859104	0.9998416
chr22	1	0.615661	1.5e-05	0.201763	-0.340538	0.9792477
chr17	1	0.606911	6.4e-05	1.53414	2.661545	0.9988824
chr19	1	0.569513	8.3e-05	1.377725	3.111004	0.99908257
chr7	1	0.787729	1.7e-05	1.432554	0.304353	0.99997294
chr7	1	0.932164	0.00013	2.487114	4.813805	0.9998629
chr15	1	0.829631	0.000152	2.101691	3.846095	0.9975129
chr1	1	0.804986	2.9e-05	1.528665	1.63842	0.9881012
chr19	1	0.535261	2.9e-05	1.048169	0.588494	0.99983954
chr19	1	0.519603	3.2e-05	0.897515	0.728633	0.9996564
chr12	1	0.80581	0.000113	2.115966	4.967825	0.97183573
chr20	1	0.557558	1.7e-05	1.041142	0.029679	0.9671166
chr15	1	0.748244	2.8e-05	1.478139	0.339069	0.9996172
chr11	1	0.391787	1e-06	-1.143493	-0.360989	0.0040968955
chr8	1	0.864691	0.000163	2.337918	5.274728	0.9999239
chr16	1	0.659007	1.1e-05	0.762637	-0.144088	0.5648521
chr15	1	0.823777	0.000179	2.05684	4.609722	0.99953485
chr11	1	0.608685	1.1e-05	0.609004	-0.01354	0.9970976
chr16	1	0.699712	3.9e-05	1.054464	0.538678	0.9978764
chr12	1	0.705793	2.2e-05	1.363046	0.572073	0.9999826
chr19	1	0.447349	7e-06	0.202323	-0.439195	0.9999838
chrX	1	0.695617	3e-06	-0.069892	-0.206355	0.82727367
chr8	1	0.65008	1.3e-05	0.675999	0.11503	0.24276286
chr20	1	0.467976	1e-05	0.107948	-0.191607	0.96990883
chr17	1	0.546226	1.6e-05	0.946037	0.138582	0.99628305
chr12	1	0.74901	3.3e-05	1.68838	1.103427	0.74269104
chr16	1	0.744749	3.5e-05	1.377348	0.44114	0.9998375
chr18	1	0.684276	8e-06	0.572884	-0.183457	0.9823699
chr19	1	0.531672	3.4e-05	1.013637	0.82206	0.99995965
chr19	1	0.521335	2.5e-05	0.91418	0.401641	0.99999666
chr10	1	0.624564	2.3e-05	1.033805	0.5921	0.99136734
chr19	1	0.598998	0.000127	1.661415	5.166382	0.99989784
chr19	1	0.491197	1.5e-05	0.624207	-0.06549	0.9999833
chrX	1	0.776083	1e-05	0.621871	-0.02031	0.98130274
chr8	1	0.861684	8e-05	2.314632	2.419695	0.99948037
chr19	1	0.58153	7.7e-05	1.493346	2.830725	0.9999665
chr22	1	0.681966	4.5e-05	0.830964	0.198027	0.78814054
chr6	1	0.906847	0.000153	2.573127	5.289405	0.9921869
chr15	1	0.744741	6.2e-05	1.451301	1.300673	0.9988272
chr3	1	0.551273	3e-06	0.098358	-0.171491	0.068995
chr22	1	0.705095	1.8e-05	1.050447	-0.286681	0.9998274
chr19	1	0.520253	2.5e-05	0.903769	0.401641	0.9999758
chr18	1	0.938065	0.000469	2.415979	9.006551	0.99999374
chr8	1	0.759444	3.1e-05	1.522899	0.734194	0.70388573
chr1	1	0.622985	1e-05	0.232144	0.197157	0.99987024
chr3	1	0.623012	5e-06	0.698766	-0.097631	0.60495067
chr22	1	0.662374	2.7e-05	0.645046	-0.125112	0.99901384
chr14	1	0.566575	1.1e-05	-0.043937	-0.136444	0.5487874
chr17	1	0.537418	1.3e-05	0.860678	-0.019103	0.73943174
chr10	1	0.671357	2.7e-05	1.459665	0.763397	0.992962
chr21	1	1.84567	0.000929	2.18986	4.335995	0.9797261
chr6	1	0.846545	8.9e-05	2.114028	2.921126	0.998938
chr22	1	0.588526	8e-06	-0.055734	-0.466203	0.9778653
chr18	1	0.811067	5.9e-05	1.49368	0.833225	0.39042938
chr22	1	0.634774	2e-05	0.383136	-0.250777	0.9884102
chr7	1	0.92118	0.000117	2.406917	4.295018	0.99431586
chr22	1	0.579448	1.5e-05	-0.14188	-0.340538	0.99866766
chrX	1	0.921444	3.8e-05	1.871535	0.723868	0.9802645
chr16	1	0.701492	2e-05	1.067225	0.075372	0.9994994
chr19	1	0.502509	3.1e-05	0.733046	0.68192	0.99999744
chr8	1	0.865395	0.00013	2.34337	4.139594	0.95338744
chrX	1	0.82874	9e-06	1.074562	-0.046888	0.6853115
chr12	1	0.681049	1.2e-05	1.176775	0.089023	0.9999585
chrX	1	0.68862	7e-06	-0.130045	-0.100044	0.9980686
chr12	1	0.671742	1.3e-05	1.106712	0.137328	0.94131565
chr14	1	0.825878	5.9e-05	1.536733	1.212659	0.9989637
chr8	1	0.597624	3e-06	0.269786	-0.22895	0.106707245
chr5	1	0.930118	0.000154	2.633479	5.379642	0.99952465
chr10	1	0.719555	0.000105	1.898312	4.103672	0.999959
chr16	1	0.721306	2.6e-05	1.209278	0.221679	0.99994576
chr20	1	0.596469	3.4e-05	1.446485	0.567087	0.99992454
chr4	1	0.969503	8.5e-05	1.46746	1.843339	0.08437511
chr18	1	0.790548	3.3e-05	1.344664	0.314916	0.9976455
chr21	1	1.217406	4.7e-05	0.583532	-0.116382	0.010732114
chr17	1	0.533606	1.4e-05	0.823735	0.033458	0.9992629
chr22	1	0.753411	0.000147	1.508941	2.029146	0.99385774
chr13	1	1.016266	0.00024	2.097199	5.148862	0.52027804
chr1	1	0.842372	2.8e-05	1.794991	1.562564	0.938798
chr10	1	0.717254	2e-05	1.877371	0.463628	0.98353326
chr18	1	0.671563	5e-06	0.480558	-0.243262	0.99769664
chr14	1	0.799722	2.3e-05	1.37729	0.200832	0.95496774
chr19	1	0.535723	2.8e-05	1.052614	0.541781	0.9999897
chr10	1	0.61444	7e-06	0.941668	-0.093084	0.99997437
chr8	1	0.76014	3e-05	1.528289	0.699796	0.99992275
chr13	1	0.851634	2.8e-05	1.132574	0.279188	0.8522916
chr16	1	0.656328	1.4e-05	0.743431	-0.070935	0.9901608
chr16	1	0.757786	6.3e-05	1.470814	1.123905	0.99934226
chr22	1	0.663902	2.4e-05	0.659546	-0.178968	0.9999857
chr14	1	0.77331	4.2e-05	1.216287	0.734852	0.99735874
chr17	1	0.551297	2.4e-05	0.99518	0.559076	0.9999944
chr5	1	0.568172	2e-06	-0.144787	-0.252146	0.729719
chr20	1	0.535496	1.5e-05	0.811317	-0.033546	0.99986565
chr19	1	0.526319	3.4e-05	0.962134	0.82206	0.9929224
chr16	1	0.614578	1.8e-05	0.444112	0.026603	0.9998975
chr19	1	0.599265	0.000157	1.663984	6.567777	0.9997541
chr22	1	0.696341	8e-05	0.967376	0.826352	0.99864846
chr16	1	0.713033	2.3e-05	1.149966	0.148526	0.9999839
chr20	1	0.489571	7e-06	0.332907	-0.286444	0.99279296
chr9	1	0.765487	3e-06	0.046674	-0.296716	0.2778057
chr17	1	0.588906	4e-05	1.359652	1.400063	0.9998584
chr15	1	0.753421	4.9e-05	1.517803	0.933001	0.9989644
chr6	1	0.568216	4e-06	-0.004987	-0.224244	0.013189703
chr7	1	0.781892	1.4e-05	1.389936	0.184633	0.999125
chr21	1	1.979408	0.001002	2.531798	4.704502	0.9734926
chr18	1	0.64923	6e-06	0.318369	-0.223327	0.9986133
chr19	1	0.512069	2.4e-05	0.825027	0.354928	0.9762327
chr20	1	0.539453	1.1e-05	0.852538	-0.159995	0.053231448
chr10	1	0.68567	3.4e-05	1.589927	1.063165	0.8420452
chr11	1	0.635787	1e-05	0.827983	-0.048284	0.4431342
chr21	1	1.15543	1.1e-05	0.425074	-0.298112	0.99998283
chr18	1	0.740594	1.2e-05	0.981883	-0.103717	0.009375304
chr9	1	1.281034	0.000382	2.394682	7.47362	0.9999107
chr20	1	0.527401	1.8e-05	0.72699	0.061291	0.94220334
chr4	1	1.065251	3e-05	2.047171	0.493929	0.646319
chr5	1	0.937058	0.000107	2.68675	3.638234	0.9984784
chr18	1	0.663828	6e-06	0.424384	-0.223327	0.0005259812
chrX	1	0.979305	0.000111	2.368964	2.664048	0.9988205
chr9	1	1.010176	1.9e-05	1.161086	0.031319	0.6634414
chr2	1	0.614367	1e-05	0.694647	0.290966	0.46465206
chr14	1	0.783104	4.8e-05	1.275989	0.903489	0.99770916
chr17	1	0.493011	6e-06	0.430325	-0.387035	0.99793065
chr17	1	0.523806	1.8e-05	0.728762	0.243705	0.99989057
chr18	1	0.77729	3.5e-05	1.248381	0.354786	0.9714874
chr7	1	0.920862	0.000213	2.404595	8.126057	0.9995755
chr11	1	0.399857	1e-06	-1.078288	-0.360989	0.29504138
chr19	1	0.528659	3.5e-05	0.984648	0.868773	0.9997643
chr7	1	0.802854	2.9e-05	1.542986	0.783233	0.9999722
chr4	1	0.961394	1e-05	1.418364	0.003235	0.97206616
chr6	1	0.803237	4.6e-05	1.784309	1.329939	0.9989828
chr3	1	0.879822	0.000148	2.848096	5.183397	0.99522424
chr20	1	0.538236	1.6e-05	0.839861	-0.001934	0.9976427
chr7	1	0.911679	0.000144	2.337548	5.372498	0.99776137
chr3	1	0.929018	0.000385	3.259834	13.93587	0.9860741
chr11	1	0.648968	7e-06	0.934483	-0.152519	0.6169281
chr17	1	0.546982	2.1e-05	0.953363	0.401391	0.9999758
chr13	1	0.861614	3e-05	1.19105	0.325128	0.9984702
chr19	1	0.480679	2e-05	0.523008	0.168076	0.9997351
chr8	1	0.765373	2.7e-05	1.568813	0.596602	0.9760486
chr20	1	0.492811	1.2e-05	0.366659	-0.128383	0.9977734
chr14	1	0.803791	4.5e-05	1.402094	0.81917	0.9881215
chr14	1	0.66766	1.4e-05	0.572261	-0.052125	0.9998314
chr6	1	0.684611	8e-06	0.881168	-0.076226	0.7407804
chr7	1	0.937133	0.000152	2.523394	5.691751	0.999838
chr19	1	0.539535	3.9e-05	1.089291	1.055626	0.999987
chr17	1	0.597018	3.4e-05	1.438266	1.084693	0.9999914
chr4	1	1.047391	4.7e-05	1.939037	0.91102	0.9588183
chr14	1	0.767966	3.4e-05	1.183711	0.510001	0.9980557
chr8	1	0.781102	6.7e-05	1.690616	1.972521	0.99966264
chr8	1	0.773704	3.8e-05	1.633327	0.97498	0.98903525
chr16	1	0.819544	9.8e-05	1.913577	1.977363	0.9522388
chr20	1	0.575226	3.1e-05	1.225193	0.47225	0.99581456
chr6	1	0.78243	2.8e-05	1.625898	0.663861	0.99998
chr17	1	0.537722	1.8e-05	0.863624	0.243705	0.9987526
chr11	1	0.847184	0.000183	2.536033	5.962589	0.99999523
chr6	1	0.512023	3e-06	-0.432803	-0.261248	0.9595636
chr8	1	0.795646	2.1e-05	1.803243	0.390214	0.97307956
chr17	1	0.446877	5e-06	-0.016763	-0.439597	0.99834824
chr19	1	0.510635	1.5e-05	0.81123	-0.06549	0.9999502
chr4	1	1.025949	3e-05	1.809215	0.493929	0.27619493
chr21	1	1.95242	0.000987	2.462796	4.628782	0.9445469
chr17	1	0.599601	3.3e-05	1.463299	1.032131	0.99745214
chr15	1	0.415157	1e-06	-1.073828	-0.424557	0.17204279
chr10	1	0.690275	2.9e-05	1.631837	0.849045	0.999194
chr9	1	1.087757	7.9e-05	1.514421	1.261451	0.9998163
chr19	1	0.450736	8e-06	0.234911	-0.392482	0.99772596
chr14	1	0.591026	2.9e-05	0.105113	0.36947	0.9960271
chr18	1	0.992903	0.000497	2.81423	9.56473	0.9520059
chr14	1	0.664603	8e-06	0.553626	-0.220763	0.95222986
chr12	1	0.389863	1e-06	-1.015252	-0.442332	0.16106406
chr10	1	0.710398	5.4e-05	1.814975	1.919646	0.9955313
chr5	1	0.934432	0.000155	2.666593	5.416693	0.99866706
chr7	1	0.892244	1e-04	2.195647	3.616605	0.99989027
chrX	1	0.97748	0.000102	2.353275	2.424847	0.5061315
chr17	1	0.55631	2e-05	1.043762	0.348829	0.9978627
chr18	1	0.733739	2.3e-05	0.9321	0.115567	0.897449
chr22	1	0.665692	3.7e-05	0.676532	0.05441	0.98353803
chr7	1	0.796301	3.7e-05	1.495141	1.102486	0.9985372
chr13	1	0.862708	2.9e-05	1.19746	0.302158	0.9996662
chr15	1	0.649233	1.2e-05	0.71956	-0.11345	0.9704912
chr16	1	0.674085	1.9e-05	0.870736	0.050988	0.99983597
chr13	1	0.658348	2e-06	5.8e-05	-0.318036	0.342081
chr20	1	0.445944	2e-06	-0.121564	-0.444505	0.58370376
chr11	1	0.593445	1.5e-05	0.485868	0.12544	0.9464095
chr17	1	0.598434	5.2e-05	1.451989	2.030804	0.99957764
chr8	1	0.799809	3.4e-05	1.83548	0.837388	0.9981717
chr20	1	0.40534	3e-06	-0.544544	-0.412893	0.3060118
chr19	1	0.577315	5.2e-05	1.452792	1.662896	0.99996537
chr15	1	0.74152	4.5e-05	1.426623	0.819871	0.9991499
chr20	1	0.459611	1.4e-05	0.020808	-0.065158	0.9666514
chr20	1	0.520115	1.3e-05	0.65109	-0.09677	0.9935006
chr21	1	1.566929	0.000164	1.477183	0.474239	0.99548924
chr17	1	0.546089	1.9e-05	0.944709	0.296267	0.9544182
chr3	1	0.630332	6e-06	0.760029	-0.0607	0.85465276
chr20	1	0.47081	4e-06	0.13747	-0.38128	0.98886794
chr16	1	0.565919	3e-06	0.095261	-0.339164	0.4452137
chr17	1	0.564625	3.2e-05	1.124343	0.97957	0.9949095
chr18	1	0.723377	2e-05	0.856848	0.055762	0.9881189
chr18	1	0.777468	1.5e-05	1.249673	-0.043913	0.99742866
chr17	1	0.570968	3.3e-05	1.185814	1.032131	0.997419
chrX	1	1.017546	0.00023	2.697721	5.826806	0.99743634
chr15	1	0.691878	2.7e-05	1.046287	0.310787	0.99786556
chr19	1	0.540682	3.6e-05	1.100327	0.915486	0.9999901
chr19	1	0.525898	2.9e-05	0.958083	0.588494	0.9999728
chr15	1	0.818758	0.000183	2.018387	4.722851	0.99941957
chr19	1	0.570487	0.000113	1.387096	4.512398	0.9999871
chr15	1	0.71992	4.3e-05	1.261133	0.763306	0.9979653
chr2	1	0.837225	0.000154	2.676237	11.386745	0.9976039
chr19	1	0.51987	3.5e-05	0.900084	0.868773	0.99997586
chr16	1	0.734747	4.6e-05	1.305641	0.709369	0.999666
chr5	1	0.910067	9.8e-05	2.47957	3.304773	0.98713356
chr17	1	0.594193	5.6e-05	1.410889	2.241051	0.9988627
chr22	1	0.732919	0.000104	1.314483	1.257203	0.9998778
chr20	1	0.500922	4e-06	0.451153	-0.38128	0.96734655
chr18	1	0.832129	7.1e-05	1.646639	1.072444	0.96730256
chr9	1	1.261982	0.000359	2.307911	7.002069	0.9999115
chr12	1	0.727558	3.4e-05	1.526891	1.151732	0.99983484
chr17	1	0.578164	3.3e-05	1.255551	1.032131	0.999562
chr8	1	0.780166	2.2e-05	1.683368	0.424612	0.0013464987
chr22	1	0.496384	5e-06	-0.930115	-0.520059	0.99934363
chr9	1	1.045452	5e-05	1.321747	0.666887	0.99578357
chr13	1	0.920396	3.3e-05	1.53547	0.394039	0.74498975
chrX	1	1.02868	0.000234	2.79344	5.933117	0.8013126
chr16	1	0.677321	2.5e-05	0.893936	0.197295	0.9997093
chr12	1	0.774027	6.7e-05	1.876706	2.745796	0.99682325
chr19	1	0.506628	1.8e-05	0.772676	0.074649	0.99965477
chr20	1	0.539916	2.2e-05	0.857361	0.18774	0.9775009
chr15	1	0.757728	6.3e-05	1.550801	1.328956	0.9998857
chr18	1	0.734215	2.1e-05	0.935557	0.075697	0.9877422
chr16	1	0.642585	1.6e-05	0.644903	-0.022166	0.9999795
chr1	1	0.883496	4.3e-05	2.087946	2.700403	0.99069077
chr5	1	0.953254	0.000167	2.811069	5.861308	0.7899051
chrX	1	0.908688	3.9e-05	1.761872	0.750446	0.9958273
chr16	1	0.722201	5.5e-05	1.215695	0.92883	0.975456
chr22	1	0.634803	2.4e-05	0.383411	-0.178968	0.999969
chr1	1	0.856458	7.9e-05	1.895336	5.431216	0.9657196
chr2	1	0.493496	1e-06	-0.380103	-0.40252	0.00059589744
chr3	1	0.56585	4e-06	0.220358	-0.134561	0.9908043
chr13	1	0.972789	7.3e-05	1.842455	1.312845	0.85132897
chr3	1	0.799362	2.6e-05	2.174699	0.677905	0.99901056
chr14	1	0.565078	3e-06	-0.053062	-0.361294	0.30810916
chr11	1	0.573827	1.3e-05	0.327358	0.05595	0.9965864
chr17	1	0.619132	7.8e-05	1.652575	3.397409	0.9999255
chr11	1	0.841833	0.000227	2.492798	7.491366	0.99985516
chr11	1	0.765122	4.1e-05	1.872987	1.028808	0.99971366
chr3	1	0.666742	1.1e-05	1.064757	0.123951	0.06169203
chr20	1	0.575812	3.9e-05	1.231297	0.725148	0.9831998
