chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr10	0	0.373188	1e-06	-1.25395	-0.350029	0.0047615767
chr2	0	0.427732	1e-06	-0.964858	-0.40252	0.47960493
chr9	0	0.495188	1e-06	-1.184376	-0.337721	0.0011053979
chr1	0	0.419811	1e-06	-1.215206	-0.485546	0.008055121
chr18	0	0.505961	2e-06	-0.722096	-0.303067	0.11094338
chr5	0	0.491846	1e-06	-0.730659	-0.289197	0.0013740063
chr14	0	0.345168	1e-06	-1.393599	-0.417507	0.24075267
chr1	0	0.338023	1e-06	-1.797839	-0.485546	0.00036117435
chr1	0	0.346907	1e-06	-1.734552	-0.485546	0.0026421547
chr1	0	0.503156	1e-06	-0.621481	-0.485546	0.10621899
chr4	0	0.688479	2e-06	-0.234015	-0.193043	0.0321531
chr16	0	0.460453	1e-06	-0.660857	-0.387933	0.22391298
chr4	0	0.554163	1e-06	-1.047238	-0.217578	0.00090044737
chr4	0	0.735784	3e-06	0.052396	-0.168509	0.0141083
chr12	0	0.322719	1e-06	-1.520708	-0.442332	0.0007095337
chr2	0	0.487283	1e-06	-0.435348	-0.40252	0.052756578
chrX	0	0.63036	1e-06	-0.630905	-0.25951	0.024207413
chr11	0	0.353351	1e-06	-1.454049	-0.360989	0.009358674
chr1	0	0.474868	1e-06	-0.822997	-0.485546	0.29978797
chr7	0	0.466589	1e-06	-0.912179	-0.334154	0.00017505884
chr10	0	0.442526	1e-06	-0.62291	-0.350029	0.6385715
chr14	0	0.371428	1e-06	-1.233522	-0.417507	0.09092179
chr10	0	0.425892	1e-06	-0.774295	-0.350029	0.0331001
chr1	0	0.510673	2e-06	-0.567933	-0.40969	0.027212918
chr1	0	0.360777	1e-06	-1.635747	-0.485546	0.0045871735
chr5	0	0.411922	1e-06	-1.344148	-0.289197	0.002617538
chr16	0	0.480581	1e-06	-0.516554	-0.387933	0.06874049
chr1	0	0.404247	1e-06	-1.326079	-0.485546	0.007411957
chr1	0	0.537449	1e-06	-0.377188	-0.485546	0.17245287
chr4	0	0.530856	1e-06	-1.188352	-0.217578	1.2069941e-05
chr10	0	0.376934	1e-06	-1.219858	-0.350029	0.0037975013
chr17	0	0.290854	1e-06	-1.528796	-0.649844	0.0024943054
chr6	0	0.439085	2e-06	-0.988106	-0.298252	0.014944315
chr4	0	0.590993	1e-06	-0.824249	-0.217578	0.01711896
chr4	0	0.56502	1e-06	-0.981504	-0.217578	0.00024414062
chr7	0	0.437879	1e-06	-1.121799	-0.334154	0.010838091
chr14	0	0.421512	2e-06	-0.928218	-0.389401	0.037315458
chr4	0	0.508726	1e-06	-1.322339	-0.217578	0.0035909414
chr1	0	0.361019	1e-06	-1.634023	-0.485546	0.005602598
chr4	0	0.505226	1e-06	-1.34353	-0.217578	0.0016790628
chr4	0	0.580102	2e-06	-0.890189	-0.193043	8.696318e-05
chr8	0	0.431206	1e-06	-1.018932	-0.297746	0.009812266
chr1	0	0.368382	1e-06	-1.581571	-0.485546	0.0009318292
chr3	0	0.37615	1e-06	-1.367306	-0.245352	0.024762928
chr9	0	0.458176	1e-06	-1.352944	-0.337721	7.095933e-05
chr2	0	0.421379	1e-06	-1.021347	-0.40252	0.0013712645
chr18	0	0.49568	1e-06	-0.796759	-0.323002	0.0031206608
chr2	0	0.425372	1e-06	-0.985843	-0.40252	0.072380245
chr2	0	0.405861	1e-06	-1.159329	-0.40252	0.083717555
chr9	0	0.509828	1e-06	-1.1177	-0.337721	0.4528954
chrX	0	0.578743	1e-06	-1.074654	-0.25951	0.031955272
chr4	0	0.554692	1e-06	-1.044036	-0.217578	0.0046382844
chr13	0	0.503397	1e-06	-0.907843	-0.341006	0.0072520375
chrX	0	0.769326	6e-06	0.563782	-0.126621	0.12059519
chr7	0	0.496828	1e-06	-0.691396	-0.334154	0.024257183
chr5	0	0.454745	1e-06	-1.015443	-0.289197	0.024852067
chr4	0	0.565308	1e-06	-0.97976	-0.217578	0.026345283
chrX	0	0.530545	1e-06	-1.489011	-0.25951	0.005718529
chrX	0	0.563895	1e-06	-1.202302	-0.25951	0.035642833
chr4	0	0.58266	1e-06	-0.874702	-0.217578	0.0029634237
chr3	0	0.399655	1e-06	-1.170585	-0.245352	0.0007902682
chr14	0	0.369752	1e-06	-1.243739	-0.417507	0.35107917
chr10	0	0.462599	2e-06	-0.440227	-0.307205	0.066960275
chr10	0	0.376943	1e-06	-1.219776	-0.350029	0.030434728
chr2	0	0.430091	1e-06	-0.943883	-0.40252	0.038496733
chr14	0	0.345965	1e-06	-1.38874	-0.417507	0.0061587393
chr11	0	0.509928	2e-06	-0.188935	-0.326244	0.098305374
chr12	0	0.330476	1e-06	-1.462313	-0.442332	0.029265076
chr1	0	0.34759	1e-06	-1.729687	-0.485546	0.0017731786
chr5	0	0.394732	1e-06	-1.476097	-0.289197	0.011276156
chr21	0	0.625066	1e-06	-0.930946	-0.348593	0.00017470121
chr3	0	0.404773	1e-06	-1.12775	-0.245352	0.05485165
chr14	0	0.374831	1e-06	-1.212778	-0.417507	0.0006248653
chr17	0	0.271134	1e-06	-1.719904	-0.649844	0.0005701184
chr17	0	0.284109	1e-06	-1.594162	-0.649844	0.68896466
chr6	0	0.541077	4e-06	-0.211605	-0.224244	0.43175536
chr21	0	0.547569	1e-06	-1.129088	-0.348593	0.04943213
chr12	0	0.445338	1e-06	-0.597641	-0.442332	0.71448314
chr4	0	0.634458	2e-06	-0.561088	-0.193043	0.23741683
chr4	0	0.534925	1e-06	-1.163716	-0.217578	0.001983285
chr4	0	0.487075	1e-06	-1.453426	-0.217578	0.0011228323
chr13	0	0.441891	1e-06	-1.268224	-0.341006	0.0005547404
chr7	0	0.58833	3e-06	-0.023314	-0.25434	0.010660738
chr4	0	0.560715	1e-06	-1.007569	-0.217578	0.013688326
chr8	0	0.452442	2e-06	-0.854484	-0.263348	0.0101825
chr3	0	0.402114	1e-06	-1.150005	-0.245352	0.40131623
chr8	0	0.460886	1e-06	-0.789094	-0.297746	0.2837744
chr3	0	0.358404	1e-06	-1.515828	-0.245352	0.0005583167
chr2	0	0.474682	2e-06	-0.547392	-0.325466	0.004488319
chr12	0	0.322362	1e-06	-1.523395	-0.442332	0.036278874
chr12	0	0.30731	1e-06	-1.636705	-0.442332	0.00028815866
chr8	0	0.521233	2e-06	-0.321775	-0.263348	0.010151416
chr4	0	0.522737	1e-06	-1.237509	-0.217578	0.015571892
chr5	0	0.400853	1e-06	-1.429113	-0.289197	0.007724166
chr6	0	0.403211	1e-06	-1.261227	-0.335257	0.0012561977
chr8	0	0.445895	1e-06	-0.905183	-0.297746	0.26407617
chr11	0	0.579947	3e-06	0.376806	-0.291499	0.9961209
chr2	0	0.457373	1e-06	-0.701299	-0.40252	0.83237886
chr13	0	0.430802	1e-06	-1.333198	-0.341006	0.0026126802
chr10	0	0.329195	1e-06	-1.654328	-0.350029	0.039880455
chr5	0	0.408646	1e-06	-1.369295	-0.289197	0.0033202767
chr1	0	0.533236	1e-06	-0.4072	-0.485546	0.6418594
chr6	0	0.366453	1e-06	-1.541078	-0.335257	0.008267999
chr3	0	0.436114	1e-06	-0.865447	-0.245352	0.010725886
chr6	0	0.419876	1e-06	-1.13435	-0.335257	0.041611254
chr4	0	0.567971	1e-06	-0.963637	-0.217578	0.0024195313
chrX	0	0.629028	1e-06	-0.642356	-0.25951	0.010513127
chr4	0	0.605594	1e-06	-0.735847	-0.217578	0.00043272972
chrX	0	0.782235	5e-06	0.67476	-0.153199	0.011458039
chr4	0	0.534566	2e-06	-1.165889	-0.193043	0.0007713139
chr2	0	0.486757	1e-06	-0.440025	-0.40252	0.19787943
chr4	0	0.601511	2e-06	-0.760567	-0.193043	0.021219254
chr12	0	0.292734	1e-06	-1.746432	-0.442332	3.6537647e-05
chr4	0	0.584177	2e-06	-0.865517	-0.193043	0.0017792583
chr7	0	0.569581	2e-06	-0.160206	-0.294247	0.4144886
chr12	0	0.515325	4e-06	-0.070784	-0.297417	0.00082594156
chr5	0	0.407373	1e-06	-1.379066	-0.289197	0.2501343
chr1	0	0.388163	1e-06	-1.440657	-0.485546	0.3723566
chr17	0	0.282154	1e-06	-1.613109	-0.649844	0.013594121
chr11	0	0.426845	1e-06	-0.86023	-0.360989	0.08881733
chr1	0	0.452514	1e-06	-0.98224	-0.485546	0.3767104
chr5	0	0.626829	4e-06	0.305459	-0.178043	0.9847034
chr3	0	0.44211	1e-06	-0.815264	-0.245352	0.035883993
chr2	0	0.459877	1e-06	-0.679034	-0.40252	0.06753862
chr7	0	0.551062	2e-06	-0.295418	-0.294247	0.073269546
chr9	0	0.518985	2e-06	-1.075995	-0.317218	0.006090313
chr12	0	0.416079	1e-06	-0.8179	-0.442332	0.29170135
chr1	0	0.327921	1e-06	-1.869803	-0.485546	0.0020630956
chr4	0	0.494007	1e-06	-1.411456	-0.217578	0.018160254
chr13	0	0.525821	2e-06	-0.776455	-0.318036	0.002113849
chr4	0	0.590625	1e-06	-0.826477	-0.217578	0.3074987
chr14	0	0.300395	1e-06	-1.666528	-0.417507	0.014589548
chr9	0	0.396204	1e-06	-1.635189	-0.337721	0.00086450577
chr12	0	0.407912	1e-06	-0.879381	-0.442332	0.09995991
chr12	0	0.32069	1e-06	-1.535982	-0.442332	0.0010677576
chr7	0	0.486979	1e-06	-0.763306	-0.334154	0.0035181046
chr4	0	0.533486	1e-06	-1.172428	-0.217578	0.08130908
chr4	0	0.57961	1e-06	-0.893168	-0.217578	0.086269915
chrX	0	0.55917	1e-06	-1.242923	-0.25951	0.00096580386
chr4	0	0.52811	1e-06	-1.204978	-0.217578	0.004375756
chr4	0	0.547958	1e-06	-1.084807	-0.217578	0.008602887
chr4	0	0.550593	1e-06	-1.068853	-0.217578	0.00075656176
chr21	0	0.682269	1e-06	-0.784691	-0.348593	0.29377073
chr4	0	0.496774	1e-06	-1.394703	-0.217578	0.020334661
chr5	0	0.408994	1e-06	-1.366624	-0.289197	7.021427e-05
chr2	0	0.466066	1e-06	-0.624003	-0.40252	0.6986172
chr2	0	0.400914	1e-06	-1.203316	-0.40252	0.000749439
chr1	0	0.411164	1e-06	-1.276805	-0.485546	0.013018638
chr5	0	0.545516	2e-06	-0.318692	-0.252146	0.45559537
chr1	0	0.362938	1e-06	-1.620352	-0.485546	0.016610801
chr7	0	0.556539	2e-06	-0.255429	-0.294247	0.022345185
chr4	0	0.52781	1e-06	-1.206794	-0.217578	0.0006277263
chr12	0	0.473757	2e-06	-0.383704	-0.394027	0.14965796
chr16	0	0.502504	1e-06	-0.359381	-0.387933	0.8673072
chr8	0	0.456743	1e-06	-0.821177	-0.297746	0.0058927536
chr9	0	0.485921	1e-06	-1.226582	-0.337721	0.0026972592
chr3	0	0.365564	1e-06	-1.455904	-0.245352	0.11810416
chr8	0	0.585278	2e-06	0.174181	-0.263348	0.07274723
chr4	0	0.602371	1e-06	-0.75536	-0.217578	7.238984e-05
chr4	0	0.510588	1e-06	-1.311066	-0.217578	0.0031501949
chr4	0	0.620763	1e-06	-0.644005	-0.217578	0.49437004
chrX	0	0.608451	1e-06	-0.819255	-0.25951	0.19486403
chr1	0	0.352214	1e-06	-1.696747	-0.485546	0.00013378263
chr3	0	0.32128	1e-06	-1.826532	-0.245352	0.0076886415
chr2	0	0.496225	1e-06	-0.355838	-0.40252	0.1475012
chr4	0	0.631404	1e-06	-0.579579	-0.217578	0.25734425
chr1	0	0.332065	1e-06	-1.840282	-0.485546	0.0020372868
chr15	0	0.413138	2e-06	-1.089297	-0.396275	0.044953763
chr8	0	0.35656	1e-06	-1.596981	-0.297746	0.31690538
chr8	0	0.410921	1e-06	-1.176017	-0.297746	0.007826626
chr4	0	0.601511	1e-06	-0.760567	-0.217578	0.03057471
chr5	0	0.483679	1e-06	-0.793348	-0.289197	0.14861652
chr4	0	0.620715	2e-06	-0.644296	-0.193043	0.047965765
chrX	0	0.770013	4e-06	0.569688	-0.179777	0.0066539943
chr16	0	0.489215	1e-06	-0.454654	-0.387933	0.39138532
chr11	0	0.353336	1e-06	-1.45417	-0.360989	0.0074363053
chr5	0	0.489038	1e-06	-0.752213	-0.289197	0.009855092
chr1	0	0.388244	1e-06	-1.44008	-0.485546	0.013945788
chr8	0	0.464067	1e-06	-0.764461	-0.297746	0.021439463
chr14	0	0.527783	3e-06	-0.280407	-0.361294	0.41181958
chr11	0	0.355833	1e-06	-1.433994	-0.360989	0.014647335
chr11	0	0.489043	1e-06	-0.357682	-0.360989	0.20160699
chr7	0	0.601235	3e-06	0.070909	-0.25434	0.26294687
chr10	0	0.343559	1e-06	-1.523602	-0.350029	0.62845004
chr5	0	0.392302	1e-06	-1.49475	-0.289197	0.0033150017
chr3	0	0.344191	1e-06	-1.634782	-0.245352	9.602308e-05
chr6	0	0.427497	1e-06	-1.076329	-0.335257	0.35577136
chr9	0	0.510268	1e-06	-1.115696	-0.337721	0.098879725
chr10	0	0.422372	1e-06	-0.80633	-0.350029	0.061512113
chr17	0	0.226585	1e-06	-2.151633	-0.649844	0.40251556
chr3	0	0.343148	1e-06	-1.643511	-0.245352	0.0007211268
chr3	0	0.43827	1e-06	-0.847403	-0.245352	0.03347975
chr1	0	0.393582	1e-06	-1.402054	-0.485546	0.3457871
chr19	0	0.209689	1e-06	-2.084323	-0.719474	0.00465554
chr4	0	0.534314	1e-06	-1.167415	-0.217578	0.0009788573
chr11	0	0.362563	1e-06	-1.379617	-0.360989	0.0018474758
chr1	0	0.492531	2e-06	-0.697171	-0.40969	0.07274419
chr1	0	0.39721	1e-06	-1.376209	-0.485546	0.4777389
chr10	0	0.417124	1e-06	-0.854092	-0.350029	0.25927767
chr5	0	0.416852	1e-06	-1.306306	-0.289197	0.100603074
chr10	0	0.379548	1e-06	-1.196068	-0.350029	0.10800171
chr20	0	0.345851	2e-06	-1.164253	-0.444505	0.015343398
chr6	0	0.438717	1e-06	-0.990907	-0.335257	0.44462073
chr3	0	0.392134	1e-06	-1.233531	-0.245352	0.003414303
chrX	0	0.557375	1e-06	-1.258354	-0.25951	0.008571625
chr7	0	0.413051	1e-06	-1.303075	-0.334154	0.00028687716
chr1	0	0.377091	1e-06	-1.519531	-0.485546	0.059693366
chr1	0	0.356897	1e-06	-1.663386	-0.485546	0.00072816014
chrX	0	0.642523	3e-06	-0.52634	-0.206355	0.1771034
chr5	0	0.515479	1e-06	-0.549254	-0.289197	0.98601747
chr14	0	0.308204	1e-06	-1.618925	-0.417507	0.0025581717
chr2	0	0.446779	1e-06	-0.795498	-0.40252	0.0012752712
chr1	0	0.386364	1e-06	-1.453472	-0.485546	0.000819087
chr4	0	0.600651	1e-06	-0.765774	-0.217578	0.031297863
chr6	0	0.388838	1e-06	-1.370653	-0.335257	0.005551398
chr4	0	0.551892	1e-06	-1.060988	-0.217578	0.025616944
chr16	0	0.506277	2e-06	-0.332331	-0.363549	0.99813426
chr4	0	0.55251	1e-06	-1.057247	-0.217578	0.0045183003
chr4	0	0.544754	1e-06	-1.104206	-0.217578	0.00038197637
chr9	0	0.500101	1e-06	-1.162001	-0.337721	0.007947475
chrX	0	0.525231	1e-06	-1.534695	-0.25951	0.028505117
chr16	0	0.494223	2e-06	-0.41875	-0.363549	0.8059435
chr2	0	0.438548	1e-06	-0.868685	-0.40252	0.0002527237
chr11	0	0.372677	1e-06	-1.297898	-0.360989	0.002916783
chr14	0	0.304782	1e-06	-1.639785	-0.417507	0.012022585
chr17	0	0.282721	1e-06	-1.607614	-0.649844	0.0030214787
chr1	0	0.507266	2e-06	-0.592203	-0.40969	0.017979592
chr4	0	0.527173	1e-06	-1.210651	-0.217578	0.02843988
chr3	0	0.357829	1e-06	-1.520641	-0.245352	0.005876124
chr4	0	0.735982	2e-06	0.053595	-0.193043	0.9607302
chr3	0	0.371114	1e-06	-1.409454	-0.245352	0.005846828
chr4	0	0.563328	1e-06	-0.991748	-0.217578	0.00085666776
chr4	0	0.619295	2e-06	-0.652893	-0.193043	0.0017314851
chr15	0	0.359467	1e-06	-1.500501	-0.424557	0.0052021444
chr3	0	0.35724	1e-06	-1.52557	-0.245352	0.15322807
chr10	0	0.357674	1e-06	-1.395142	-0.350029	0.016762167
chr12	0	0.331439	1e-06	-1.455064	-0.442332	0.12385845
chr1	0	0.378436	1e-06	-1.509949	-0.485546	0.115294814
chr4	0	0.590416	2e-06	-0.827743	-0.193043	0.033210874
chr1	0	0.560984	2e-06	-0.209532	-0.40969	0.6032855
chr3	0	0.425997	1e-06	-0.95012	-0.245352	0.015034795
chr5	0	0.411041	1e-06	-1.350911	-0.289197	0.71237
chr2	0	0.42193	1e-06	-1.016448	-0.40252	0.33163163
chr4	0	0.789051	3e-06	0.374904	-0.168509	0.0045295954
chr2	0	0.43496	1e-06	-0.900589	-0.40252	0.01337713
chr11	0	0.530938	2e-06	-0.019178	-0.326244	0.7217685
chr3	0	0.348833	1e-06	-1.595931	-0.245352	0.0016671717
chr8	0	0.412753	1e-06	-1.16183	-0.297746	0.001085192
chr4	0	0.576899	1e-06	-0.909582	-0.217578	0.0016855001
chr4	0	0.752336	2e-06	0.152611	-0.193043	0.07558456
chr4	0	0.526517	1e-06	-1.214623	-0.217578	0.00033146143
chrX	0	0.641608	1e-06	-0.534206	-0.25951	0.00037491322
chr3	0	0.483134	2e-06	-0.471921	-0.208421	0.011555761
chrX	0	0.572254	1e-06	-1.13044	-0.25951	0.0068329573
chr13	0	0.469201	1e-06	-1.108207	-0.341006	0.0002695322
chr3	0	0.41116	1e-06	-1.074295	-0.245352	0.004659146
chr12	0	0.415769	1e-06	-0.820234	-0.442332	0.705466
chrX	0	0.638376	2e-06	-0.561991	-0.232933	0.003786832
chr10	1	0.637615	1.3e-05	1.152582	0.16386	0.1547519
chr20	1	0.494773	1.4e-05	0.387098	-0.065158	0.99485016
chr7	1	0.728516	9e-06	1.000223	-0.0149	0.25808018
chr9	1	1.039698	1.9e-05	1.295541	0.031319	0.96363044
chr17	1	0.410511	5e-06	-0.369189	-0.439597	0.9941062
chr11	1	0.701571	4e-05	1.359506	0.994063	0.99963653
chr22	1	0.66662	5.1e-05	0.685339	0.30574	0.95511496
chr14	1	0.570497	1.2e-05	-0.020029	-0.108338	0.83508646
chr8	1	0.72782	2e-05	1.278007	0.355816	0.9989624
chr14	1	0.860824	0.000107	1.749758	2.561761	0.9501907
chr15	1	0.778793	6.9e-05	1.712192	1.49865	0.9994709
chr1	1	0.790989	2.8e-05	1.428954	1.562564	0.9955872
chr22	1	0.630032	2.2e-05	0.338137	-0.214873	0.98392904
chr1	1	0.607967	1e-05	0.125161	0.197157	0.9995669
chr19	1	0.475324	1.3e-05	0.471485	-0.158916	0.9994504
chr22	1	0.570671	1.6e-05	-0.225169	-0.322586	0.9997171
chr10	1	0.752696	5.8e-05	2.199926	2.090942	0.98795426
chr16	1	0.670803	2.3e-05	0.847207	0.148526	0.9996759
chr12	1	0.772669	8.9e-05	1.866483	3.808506	0.9081607
chr15	1	0.768782	3.7e-05	1.635492	0.593612	0.99893665
chr14	1	0.781862	3.3e-05	1.268418	0.481895	0.83785576
chr13	1	0.985551	0.000109	1.917231	2.139771	0.96928674
chr15	1	0.689179	2.6e-05	1.025609	0.282504	0.9977063
chr20	1	0.411266	3e-06	-0.482811	-0.412893	0.0033471286
chr15	1	0.672176	1.5e-05	0.895339	-0.028603	0.98310155
chr11	1	0.591338	3.4e-05	0.468843	0.785594	0.99693215
chr10	1	0.610914	7e-06	0.909578	-0.093084	0.68872803
chr19	1	0.585566	9.6e-05	1.532179	3.718275	0.9992052
chr17	1	0.574985	3.5e-05	1.224743	1.137255	0.9996705
chr6	1	0.926063	0.000271	2.719426	9.655918	0.96843594
chr21	1	1.894169	0.00096	2.313861	4.492484	0.9971287
chr22	1	0.8572	0.00043	2.493846	7.109603	0.9995517
chr17	1	0.611831	6.2e-05	1.581821	2.556422	0.83811575
chr20	1	0.402666	3e-06	-0.572399	-0.412893	0.009790063
chr5	1	0.772881	1.8e-05	1.426542	0.340674	0.9238392
chr7	1	0.761195	3e-05	1.238822	0.823139	0.0039883554
chr7	1	0.834368	3.1e-05	1.773078	0.863046	0.99973744
chr16	1	0.792432	8.7e-05	1.719202	1.709133	0.8741834
chr17	1	0.451254	7e-06	0.025655	-0.334474	0.044267982
chr7	1	0.875328	4.5e-05	2.072139	1.421739	0.9991906
chr21	1	1.713702	0.000736	1.852448	3.361722	0.99276066
chr22	1	0.73654	0.000106	1.348844	1.293108	0.9946414
chr9	1	1.119901	5.4e-05	1.660817	0.748896	0.9218018
chr8	1	0.891823	0.000223	2.548025	7.338607	0.97415656
chr17	1	0.584892	3.8e-05	1.320752	1.29494	0.998358
chr8	1	0.865802	7.4e-05	2.346521	2.213307	0.99842334
chr11	1	0.778494	7.2e-05	1.98103	2.105901	0.9967038
chr12	1	0.645817	1e-05	0.911551	-0.007587	0.8557178
chr10	1	0.643182	2.2e-05	1.203247	0.549276	0.99860513
chr22	1	0.716068	8.1e-05	1.154575	0.844304	0.9980646
chr11	1	0.601904	2e-05	0.554215	0.299165	0.9988228
chr12	1	0.592668	1.2e-05	0.511449	0.089023	0.99573296
chr19	1	0.523258	2.1e-05	0.932682	0.214789	0.99990475
chr16	1	0.679535	2.2e-05	0.909809	0.124141	0.9996064
chr12	1	0.746059	4.8e-05	1.666165	1.828002	0.9629937
chr5	1	0.706741	1.5e-05	0.918857	0.22952	0.6967785
chr7	1	0.937253	0.000167	2.524271	6.290351	0.9930582
chr5	1	0.862248	8.5e-05	2.112515	2.823107	0.8821078
chr3	1	0.634995	6e-06	0.799056	-0.0607	0.41103542
chr17	1	0.549755	2.8e-05	0.980237	0.769323	0.99878144
chr4	1	1.250003	0.000256	3.165762	6.038778	0.9969424
chr11	1	0.59332	1.5e-05	0.484858	0.12544	0.6019057
chr15	1	0.635328	7e-06	0.613026	-0.254862	0.95271313
chr20	1	0.53307	1e-05	0.786045	-0.191607	0.97746766
chr7	1	0.882523	8e-05	2.124672	2.818472	0.99846023
chr22	1	0.656023	2.3e-05	0.584778	-0.19692	0.9744948
chr15	1	0.757364	6.7e-05	1.548013	1.442085	0.99243146
chr9	1	1.314599	0.000638	2.54755	12.722185	0.9982274
chr14	1	0.671602	1.2e-05	0.596291	-0.108338	0.23336905
chr22	1	0.726615	7.4e-05	1.254661	0.718639	0.9989579
chr3	1	0.680021	3.3e-05	1.175894	0.936417	0.20314586
chr19	1	0.574658	7e-05	1.427227	2.503733	0.9982537
chr9	1	0.66483	2e-06	-0.411759	-0.317218	0.009572089
chr9	1	1.202761	0.000135	2.038195	2.409575	0.99952763
chr6	1	0.855577	7.7e-05	2.182791	2.477074	0.91735524
chr15	1	0.795892	0.000114	1.843197	2.771361	0.9549444
chr13	1	0.652593	2e-06	-0.033662	-0.318036	0.5164792
chr13	1	0.761504	1.4e-05	0.604478	-0.042394	0.03955832
chr14	1	0.759818	1.7e-05	1.134042	0.032194	0.9880723
chrX	1	0.920015	5.3e-05	1.85925	1.122535	0.99947363
chr7	1	0.714066	6e-06	0.89472	-0.13462	0.8967122
chr16	1	0.658518	9e-06	0.759132	-0.192857	0.98738146
chr19	1	0.508981	9e-06	0.795316	-0.345769	0.9996001
chr18	1	0.637824	9e-06	0.235535	-0.163522	0.22705105
chr16	1	0.617896	7e-06	0.4679	-0.241626	0.97903043
chrX	1	0.785145	7e-06	0.699777	-0.100044	0.04804179
chr19	1	0.462831	1.3e-05	0.351284	-0.158916	0.9665423
chr15	1	0.743127	4.5e-05	1.438935	0.819871	0.991639
chr11	1	0.617017	1.7e-05	0.676325	0.19493	0.9975668
chrX	1	0.896849	4.2e-05	1.660093	0.830179	0.9851687
chr6	1	0.574901	3e-06	0.045908	-0.261248	0.009457529
chr2	1	0.752145	5.1e-05	1.91973	3.450181	0.7896992
chr18	1	0.819306	5.6e-05	1.553514	0.77342	0.981259
chr2	1	0.784928	5.8e-05	2.211227	3.989559	0.9945148
chr15	1	0.818162	0.000153	2.01382	3.874377	0.9621364
chr9	1	1.148659	5.7e-05	1.791793	0.810403	0.9986297
chr15	1	0.836384	0.000161	2.153429	4.100637	0.9973459
chr6	1	0.7753	2.5e-05	1.571615	0.552848	0.19880748
chr19	1	0.572053	4e-05	1.402163	1.102339	0.9982528
chr19	1	0.557079	4.1e-05	1.258091	1.149052	0.9973519
chr19	1	0.511519	2.3e-05	0.819735	0.308215	0.99935865
chr22	1	0.721936	6.2e-05	1.210259	0.503213	0.9988861
chr21	1	1.279295	6.2e-05	0.741769	-0.040662	0.8275644
chr1	1	0.942744	0.000153	2.510011	11.044555	0.99327147
chr12	1	0.787039	7.4e-05	1.97466	3.083931	0.9985534
chr9	1	1.021635	2.8e-05	1.213275	0.215839	0.16899058
chr21	1	2.022722	0.001023	2.642542	4.810511	0.9183208
chr3	1	0.640355	9e-06	0.843915	0.05009	0.992687
chr1	1	0.688512	2.5e-05	0.698939	1.334996	0.993971
chr19	1	0.450976	1.1e-05	0.237221	-0.252343	0.99941134
chr17	1	0.550734	3e-05	0.989724	0.874446	0.99987215
chr17	1	0.455217	3e-06	0.06406	-0.544721	0.9152522
chr9	1	0.877006	1.2e-05	0.554576	-0.112196	0.040480316
chr16	1	0.670576	3.1e-05	0.845579	0.343602	0.99918187
chr16	1	0.596772	1.3e-05	0.316456	-0.095319	0.9994632
chr19	1	0.469138	1.2e-05	0.411966	-0.205629	0.9998026
chr17	1	0.549988	1.8e-05	0.982495	0.243705	0.9915724
chr10	1	0.702981	4.4e-05	1.747473	1.491405	0.97803974
chr8	1	0.659142	2.3e-05	0.746174	0.45901	0.9997385
chr4	1	1.269653	0.000263	3.284734	6.210521	0.86148286
chr8	1	0.763249	1.7e-05	1.552365	0.252622	0.8031211
chr12	1	0.805548	8.7e-05	2.113994	3.711896	0.99041164
chr17	1	0.536595	1.4e-05	0.852702	0.033458	0.9942285
chr20	1	0.608103	7.6e-05	1.567679	1.894801	0.95476687
chr22	1	0.76171	0.000169	1.587695	2.424093	0.9700166
chr12	1	0.697287	1.5e-05	1.299013	0.233938	0.92416143
chr16	1	0.753288	7.2e-05	1.438567	1.343366	0.99930346
chr17	1	0.522511	1.7e-05	0.716213	0.191144	0.98484933
chr13	1	0.975645	0.000151	1.859189	3.104518	0.7900624
chr17	1	0.554766	4.4e-05	1.028799	1.61031	0.9933871
chr22	1	0.62331	3e-05	0.274349	-0.071255	0.65151656
chr17	1	0.516149	1.6e-05	0.654558	0.138582	0.92024374
chr10	1	0.642788	1.9e-05	1.199661	0.420804	0.5718869
chr14	1	0.710152	2e-05	0.831286	0.116513	0.074306786
chr9	1	0.92853	2.3e-05	0.789237	0.113328	0.9988789
chr8	1	0.789014	4.6e-05	1.751885	1.250163	0.99515104
chr13	1	1.13483	0.00057	2.791899	12.729015	0.3305378
chr20	1	0.590248	4.6e-05	1.38168	0.946434	0.97980875
chr17	1	0.427358	5e-06	-0.205924	-0.439597	0.9982083
chr21	1	1.793789	0.000907	2.057212	4.224938	0.9892967
chr6	1	0.895184	0.000134	2.484333	4.586322	0.9843129
chr15	1	0.603794	6e-06	0.371426	-0.283145	0.83425653
chr19	1	0.569747	9.2e-05	1.379976	3.531422	0.99886703
chr20	1	0.526599	5e-06	0.718636	-0.349668	0.9484857
chr14	1	0.82244	8.2e-05	1.515775	1.859104	0.9985142
chr22	1	0.615661	1.5e-05	0.201763	-0.340538	0.91472286
chr17	1	0.606911	6.4e-05	1.53414	2.661545	0.9782686
chr19	1	0.569513	8.3e-05	1.377725	3.111004	0.9971975
chr7	1	0.787729	1.7e-05	1.432554	0.304353	0.9998692
chr7	1	0.932164	0.00013	2.487114	4.813805	0.9937475
chr15	1	0.829631	0.000152	2.101691	3.846095	0.9980227
chr1	1	0.804986	2.9e-05	1.528665	1.63842	0.9813704
