chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr18	1	0.790548	3.3e-05	1.344664	0.314916	0.9974033
chr21	1	1.217406	4.7e-05	0.583532	-0.116382	0.36681283
chr17	1	0.533606	1.4e-05	0.823735	0.033458	0.99929106
chr22	1	0.753411	0.000147	1.508941	2.029146	0.99068236
chr13	1	1.016266	0.00024	2.097199	5.148862	0.8022646
chr1	1	0.842372	2.8e-05	1.794991	1.562564	0.99807405
chr10	1	0.717254	2e-05	1.877371	0.463628	0.9840373
chr18	1	0.671563	5e-06	0.480558	-0.243262	0.9867638
chr14	1	0.799722	2.3e-05	1.37729	0.200832	0.9307475
chr19	1	0.535723	2.8e-05	1.052614	0.541781	0.99981546
chr10	1	0.61444	7e-06	0.941668	-0.093084	0.98304695
chr8	1	0.76014	3e-05	1.528289	0.699796	0.98653734
chr13	1	0.851634	2.8e-05	1.132574	0.279188	0.27299222
chr16	1	0.656328	1.4e-05	0.743431	-0.070935	0.9859884
chr16	1	0.757786	6.3e-05	1.470814	1.123905	0.99734014
chr22	1	0.663902	2.4e-05	0.659546	-0.178968	0.95530045
chr14	1	0.77331	4.2e-05	1.216287	0.734852	0.9903774
chr17	1	0.551297	2.4e-05	0.99518	0.559076	0.99311805
chr5	1	0.568172	2e-06	-0.144787	-0.252146	0.8270097
chr20	1	0.535496	1.5e-05	0.811317	-0.033546	0.999409
chr19	1	0.526319	3.4e-05	0.962134	0.82206	0.98604816
chr16	1	0.614578	1.8e-05	0.444112	0.026603	0.9980472
chr19	1	0.599265	0.000157	1.663984	6.567777	0.9971515
chr22	1	0.696341	8e-05	0.967376	0.826352	0.99576044
chr16	1	0.713033	2.3e-05	1.149966	0.148526	0.994863
chr20	1	0.489571	7e-06	0.332907	-0.286444	0.86678547
chr9	1	0.765487	3e-06	0.046674	-0.296716	0.33690864
chr17	1	0.588906	4e-05	1.359652	1.400063	0.9987731
chr15	1	0.753421	4.9e-05	1.517803	0.933001	0.9931834
chr6	1	0.568216	4e-06	-0.004987	-0.224244	0.34970456
chr7	1	0.781892	1.4e-05	1.389936	0.184633	0.9985967
chr21	1	1.979408	0.001002	2.531798	4.704502	0.95663905
chr18	1	0.64923	6e-06	0.318369	-0.223327	0.9943029
chr19	1	0.512069	2.4e-05	0.825027	0.354928	0.99216104
chr20	1	0.539453	1.1e-05	0.852538	-0.159995	0.93866956
chr10	1	0.68567	3.4e-05	1.589927	1.063165	0.9546828
chr11	1	0.635787	1e-05	0.827983	-0.048284	0.85683936
chr21	1	1.15543	1.1e-05	0.425074	-0.298112	0.9941848
chr18	1	0.740594	1.2e-05	0.981883	-0.103717	0.04807672
chr9	1	1.281034	0.000382	2.394682	7.47362	0.9937257
chr20	1	0.527401	1.8e-05	0.72699	0.061291	0.95206934
chr4	1	1.065251	3e-05	2.047171	0.493929	0.24203327
chr5	1	0.937058	0.000107	2.68675	3.638234	0.990495
chr18	1	0.663828	6e-06	0.424384	-0.223327	0.008372992
chrX	1	0.979305	0.000111	2.368964	2.664048	0.99407905
chr9	1	1.010176	1.9e-05	1.161086	0.031319	0.33950597
chr2	1	0.614367	1e-05	0.694647	0.290966	0.0540618
chr14	1	0.783104	4.8e-05	1.275989	0.903489	0.99954164
chr17	1	0.493011	6e-06	0.430325	-0.387035	0.8848647
chr17	1	0.523806	1.8e-05	0.728762	0.243705	0.98941505
chr18	1	0.77729	3.5e-05	1.248381	0.354786	0.5266346
chr7	1	0.920862	0.000213	2.404595	8.126057	0.9950863
chr11	1	0.399857	1e-06	-1.078288	-0.360989	0.47544754
chr19	1	0.528659	3.5e-05	0.984648	0.868773	0.9972112
chr7	1	0.802854	2.9e-05	1.542986	0.783233	0.99882364
chr4	1	0.961394	1e-05	1.418364	0.003235	0.9800844
chr6	1	0.803237	4.6e-05	1.784309	1.329939	0.99517953
chr3	1	0.879822	0.000148	2.848096	5.183397	0.8842815
chr20	1	0.538236	1.6e-05	0.839861	-0.001934	0.9875911
chr7	1	0.911679	0.000144	2.337548	5.372498	0.9953705
chr3	1	0.929018	0.000385	3.259834	13.93587	0.74620396
chr11	1	0.648968	7e-06	0.934483	-0.152519	0.2910842
chr17	1	0.546982	2.1e-05	0.953363	0.401391	0.99839634
chr13	1	0.861614	3e-05	1.19105	0.325128	0.9945425
chr19	1	0.480679	2e-05	0.523008	0.168076	0.9972845
chr8	1	0.765373	2.7e-05	1.568813	0.596602	0.89406204
chr20	1	0.492811	1.2e-05	0.366659	-0.128383	0.9981897
chr14	1	0.803791	4.5e-05	1.402094	0.81917	0.96292925
chr14	1	0.66766	1.4e-05	0.572261	-0.052125	0.99534756
chr6	1	0.684611	8e-06	0.881168	-0.076226	0.27429283
chr7	1	0.937133	0.000152	2.523394	5.691751	0.99593365
chr19	1	0.539535	3.9e-05	1.089291	1.055626	0.9999342
chr17	1	0.597018	3.4e-05	1.438266	1.084693	0.9923243
chr4	1	1.047391	4.7e-05	1.939037	0.91102	0.85679203
chr14	1	0.767966	3.4e-05	1.183711	0.510001	0.9672784
chr8	1	0.781102	6.7e-05	1.690616	1.972521	0.9901505
chr8	1	0.773704	3.8e-05	1.633327	0.97498	0.68425333
chr16	1	0.819544	9.8e-05	1.913577	1.977363	0.9885112
chr20	1	0.575226	3.1e-05	1.225193	0.47225	0.9713285
chr6	1	0.78243	2.8e-05	1.625898	0.663861	0.98592144
chr17	1	0.537722	1.8e-05	0.863624	0.243705	0.997207
chr11	1	0.847184	0.000183	2.536033	5.962589	0.99849856
chr6	1	0.512023	3e-06	-0.432803	-0.261248	0.33944213
chr8	1	0.795646	2.1e-05	1.803243	0.390214	0.99303484
chr17	1	0.446877	5e-06	-0.016763	-0.439597	0.9733244
chr19	1	0.510635	1.5e-05	0.81123	-0.06549	0.99819773
chr4	1	1.025949	3e-05	1.809215	0.493929	0.7041287
chr21	1	1.95242	0.000987	2.462796	4.628782	0.94331515
chr17	1	0.599601	3.3e-05	1.463299	1.032131	0.9859653
chr15	1	0.415157	1e-06	-1.073828	-0.424557	0.9445933
chr10	1	0.690275	2.9e-05	1.631837	0.849045	0.9939656
chr9	1	1.087757	7.9e-05	1.514421	1.261451	0.9978061
chr19	1	0.450736	8e-06	0.234911	-0.392482	0.96055055
chr14	1	0.591026	2.9e-05	0.105113	0.36947	0.95922756
chr18	1	0.992903	0.000497	2.81423	9.56473	0.6921549
chr14	1	0.664603	8e-06	0.553626	-0.220763	0.98476136
chr12	1	0.389863	1e-06	-1.015252	-0.442332	0.0163728
chr10	1	0.710398	5.4e-05	1.814975	1.919646	0.9944652
chr5	1	0.934432	0.000155	2.666593	5.416693	0.96061337
chr7	1	0.892244	1e-04	2.195647	3.616605	0.9988645
chrX	1	0.97748	0.000102	2.353275	2.424847	0.45343786
chr17	1	0.55631	2e-05	1.043762	0.348829	0.9883126
chr18	1	0.733739	2.3e-05	0.9321	0.115567	0.69272083
chr22	1	0.665692	3.7e-05	0.676532	0.05441	0.9968811
chr7	1	0.796301	3.7e-05	1.495141	1.102486	0.9576075
chr13	1	0.862708	2.9e-05	1.19746	0.302158	0.94503933
chr15	1	0.649233	1.2e-05	0.71956	-0.11345	0.9385431
chr16	1	0.674085	1.9e-05	0.870736	0.050988	0.98911893
chr13	1	0.658348	2e-06	5.8e-05	-0.318036	0.23192039
chr20	1	0.445944	2e-06	-0.121564	-0.444505	0.964178
chr11	1	0.593445	1.5e-05	0.485868	0.12544	0.97240317
chr17	1	0.598434	5.2e-05	1.451989	2.030804	0.99820304
chr8	1	0.799809	3.4e-05	1.83548	0.837388	0.99642456
chr20	1	0.40534	3e-06	-0.544544	-0.412893	0.15005696
chr19	1	0.577315	5.2e-05	1.452792	1.662896	0.9979633
chr15	1	0.74152	4.5e-05	1.426623	0.819871	0.98297465
chr20	1	0.459611	1.4e-05	0.020808	-0.065158	0.96967864
chr20	1	0.520115	1.3e-05	0.65109	-0.09677	0.98495317
chr21	1	1.566929	0.000164	1.477183	0.474239	0.92042303
chr17	1	0.546089	1.9e-05	0.944709	0.296267	0.77697545
chr3	1	0.630332	6e-06	0.760029	-0.0607	0.05112055
chr20	1	0.47081	4e-06	0.13747	-0.38128	0.97640127
chr16	1	0.565919	3e-06	0.095261	-0.339164	0.48841223
chr17	1	0.564625	3.2e-05	1.124343	0.97957	0.9237193
chr18	1	0.723377	2e-05	0.856848	0.055762	0.9474349
chr18	1	0.777468	1.5e-05	1.249673	-0.043913	0.9432872
chr17	1	0.570968	3.3e-05	1.185814	1.032131	0.99082506
chrX	1	1.017546	0.00023	2.697721	5.826806	0.99796987
chr15	1	0.691878	2.7e-05	1.046287	0.310787	0.9818864
chr19	1	0.540682	3.6e-05	1.100327	0.915486	0.99575746
chr19	1	0.525898	2.9e-05	0.958083	0.588494	0.99956775
chr15	1	0.818758	0.000183	2.018387	4.722851	0.94471145
chr19	1	0.570487	0.000113	1.387096	4.512398	0.999691
chr15	1	0.71992	4.3e-05	1.261133	0.763306	0.9911175
chr2	1	0.837225	0.000154	2.676237	11.386745	0.97835326
chr19	1	0.51987	3.5e-05	0.900084	0.868773	0.9896119
chr16	1	0.734747	4.6e-05	1.305641	0.709369	0.98587126
chr5	1	0.910067	9.8e-05	2.47957	3.304773	0.9969075
chr17	1	0.594193	5.6e-05	1.410889	2.241051	0.9959014
chr22	1	0.732919	0.000104	1.314483	1.257203	0.9975195
chr20	1	0.500922	4e-06	0.451153	-0.38128	0.8495001
chr18	1	0.832129	7.1e-05	1.646639	1.072444	0.5093163
chr9	1	1.261982	0.000359	2.307911	7.002069	0.9988805
chr12	1	0.727558	3.4e-05	1.526891	1.151732	0.9896153
chr17	1	0.578164	3.3e-05	1.255551	1.032131	0.9958701
chr8	1	0.780166	2.2e-05	1.683368	0.424612	0.105522096
chr22	1	0.496384	5e-06	-0.930115	-0.520059	0.9990261
chr9	1	1.045452	5e-05	1.321747	0.666887	0.9231038
chr13	1	0.920396	3.3e-05	1.53547	0.394039	0.78645295
chrX	1	1.02868	0.000234	2.79344	5.933117	0.9922128
chr16	1	0.677321	2.5e-05	0.893936	0.197295	0.99611163
chr12	1	0.774027	6.7e-05	1.876706	2.745796	0.98968095
chr19	1	0.506628	1.8e-05	0.772676	0.074649	0.9438093
chr20	1	0.539916	2.2e-05	0.857361	0.18774	0.95243275
chr15	1	0.757728	6.3e-05	1.550801	1.328956	0.9939035
chr18	1	0.734215	2.1e-05	0.935557	0.075697	0.89316034
chr16	1	0.642585	1.6e-05	0.644903	-0.022166	0.9999333
chr1	1	0.883496	4.3e-05	2.087946	2.700403	0.9962177
chr5	1	0.953254	0.000167	2.811069	5.861308	0.9072583
chrX	1	0.908688	3.9e-05	1.761872	0.750446	0.88923824
chr16	1	0.722201	5.5e-05	1.215695	0.92883	0.97779816
chr22	1	0.634803	2.4e-05	0.383411	-0.178968	0.99897623
chr1	1	0.856458	7.9e-05	1.895336	5.431216	0.99386555
chr2	1	0.493496	1e-06	-0.380103	-0.40252	0.01943928
chr3	1	0.56585	4e-06	0.220358	-0.134561	0.7821447
chr13	1	0.972789	7.3e-05	1.842455	1.312845	0.9091426
chr3	1	0.799362	2.6e-05	2.174699	0.677905	0.99707043
chr14	1	0.565078	3e-06	-0.053062	-0.361294	0.89834166
chr11	1	0.573827	1.3e-05	0.327358	0.05595	0.9738534
chr17	1	0.619132	7.8e-05	1.652575	3.397409	0.99561703
chr11	1	0.841833	0.000227	2.492798	7.491366	0.99838877
chr11	1	0.765122	4.1e-05	1.872987	1.028808	0.99705756
chr3	1	0.666742	1.1e-05	1.064757	0.123951	0.5128246
chr20	1	0.575812	3.9e-05	1.231297	0.725148	0.97151446
chr16	1	0.796816	7.4e-05	1.750633	1.392135	0.9977193
chr2	1	0.677472	1.4e-05	1.255759	0.599182	0.99651706
chr7	1	0.900187	7.6e-05	2.253641	2.658846	0.9947708
chr16	1	0.626488	1.7e-05	0.529499	0.002219	0.99946576
chr17	1	0.401302	3e-06	-0.458435	-0.544721	0.654594
chr5	1	0.861495	6e-05	2.106735	1.896826	0.725829
chr4	1	0.97448	1.4e-05	1.497593	0.101373	0.38395128
chr17	1	0.533097	2.5e-05	0.818802	0.611637	0.995413
chr22	1	0.651983	3.9e-05	0.546441	0.090314	0.9938443
chr22	1	0.836319	0.00042	2.295696	6.930082	0.96227205
chr8	1	0.748489	4.7e-05	1.438065	1.284561	0.99921346
chr3	1	0.636908	3e-06	0.815066	-0.171491	0.9960355
chr12	1	0.773507	6.2e-05	1.872792	2.504271	0.9970461
chr15	1	0.649238	2.5e-05	0.719598	0.254222	0.9987936
chr21	1	1.240048	2.2e-05	0.641423	-0.242584	0.9823921
chr13	1	0.939392	7.9e-05	1.646773	1.450666	0.9748782
chr22	1	0.686376	4.6e-05	0.872813	0.215979	0.9953743
chr16	1	0.49725	2e-06	-0.397048	-0.363549	0.99443483
chr18	1	0.686358	6e-06	0.588004	-0.223327	0.84814805
chr1	1	0.882403	5.7e-05	2.08016	3.762386	0.9952243
chr16	1	0.808267	9e-05	1.832728	1.782287	0.9051393
chr7	1	0.547281	1e-06	-0.323024	-0.334154	0.092154175
chr7	1	0.74788	9e-06	1.141605	-0.0149	0.91468143
chr4	1	1.090126	3.6e-05	2.197778	0.641138	0.96966314
chr22	1	0.753599	0.000133	1.510725	1.777816	0.99540627
chr19	1	0.570811	6e-05	1.390213	2.036602	0.9997476
chr7	1	0.671082	6e-06	0.580882	-0.13462	0.2550329
chr19	1	0.577405	7.4e-05	1.453658	2.690586	0.9998416
chr4	1	1.01972	4.3e-05	1.771501	0.812881	0.9854238
chr11	1	0.718708	1.9e-05	1.49797	0.26442	0.9991553
chr6	1	0.875715	0.000101	2.336109	3.365178	0.4185946
chr17	1	0.542916	2.4e-05	0.913959	0.559076	0.9933039
chr14	1	0.788671	3.7e-05	1.309925	0.59432	0.96065664
chr17	1	0.604297	5.8e-05	1.508808	2.346175	0.9991747
chr7	1	0.902698	7.6e-05	2.271975	2.658846	0.99918455
chr1	1	0.888052	7e-05	2.120402	4.748513	0.98171407
chr6	1	0.8133	3.9e-05	1.860922	1.070909	0.9362533
chr14	1	0.622319	7e-06	0.29587	-0.248869	0.44424888
chr20	1	0.59399	6.8e-05	1.420661	1.641903	0.7329243
chr17	1	0.524194	1.6e-05	0.732523	0.138582	0.9784594
chr10	1	0.752266	0.000119	2.196013	4.703209	0.26587933
chr5	1	0.897057	0.000104	2.379706	3.52708	0.99132776
chr15	1	0.721153	4.7e-05	1.27058	0.876436	0.9446955
chr17	1	0.483473	2e-05	0.337892	0.348829	0.9973984
chr22	1	0.713893	5.9e-05	1.133935	0.449357	0.97171235
chr19	1	0.507312	2.8e-05	0.779258	0.541781	0.9898608
chr19	1	0.51604	1.5e-05	0.863234	-0.06549	0.9970816
chr19	1	0.522546	2.8e-05	0.925832	0.541781	0.99433637
chr15	1	0.71006	3.1e-05	1.18559	0.423917	0.98628616
chr16	1	0.837673	0.000133	2.043549	2.83082	0.9990206
chr12	1	0.523223	3e-06	-0.011328	-0.345722	0.795442
chr5	1	0.890281	7.3e-05	2.327694	2.378492	0.995574
chr19	1	0.543664	4.8e-05	1.129018	1.476044	0.9936806
chr8	1	0.750456	4.5e-05	1.453297	1.215765	0.9978205
chr6	1	0.903112	0.000155	2.544692	5.363413	0.9973511
chr9	1	1.108284	4.6e-05	1.607909	0.584879	0.6821112
chr19	1	0.534689	2.1e-05	1.042665	0.214789	0.9998276
chr7	1	0.776315	2.6e-05	1.349217	0.663513	0.8710419
chr15	1	0.75739	6.5e-05	1.548212	1.385521	0.99649775
chr1	1	0.672762	1.3e-05	0.586741	0.424725	0.06562191
chr7	1	0.762086	2e-05	1.245327	0.424073	0.9990137
chr14	1	0.610656	4e-06	0.224774	-0.333188	0.09418696
chrX	1	0.932329	5.1e-05	1.965113	1.06938	0.94188446
chr3	1	0.718166	1.8e-05	1.495142	0.382463	0.9972712
chr16	1	0.602735	1.6e-05	0.359206	-0.022166	0.9711583
chr9	1	0.677178	1e-06	-0.355521	-0.337721	0.596506
chr14	1	0.589079	5e-06	0.093244	-0.305082	0.226197
chr21	1	1.797702	0.00091	2.067217	4.240082	0.9781852
chr6	1	0.74899	2.1e-05	1.371308	0.40483	0.99339664
chr22	1	0.678376	4e-05	0.796897	0.108266	0.967338
chr10	1	0.558978	1e-05	0.436912	0.035388	0.5522825
chr8	1	0.610031	5e-06	0.365865	-0.160154	0.76824087
chr9	1	1.107104	8e-05	1.602535	1.281954	0.99773073
chr8	1	0.876665	0.000133	2.430643	4.242788	0.99531734
chr19	1	0.497572	1.5e-05	0.685544	-0.06549	0.99594176
chr14	1	0.778802	3.6e-05	1.249765	0.566214	0.9912937
chr21	1	1.362827	3.8e-05	0.955341	-0.161815	0.028984845
chr16	1	0.62883	1e-05	0.546289	-0.168473	0.9982975
chr2	1	0.708844	3.7e-05	1.53471	2.371425	0.40647203
chr16	1	0.718073	2.8e-05	1.1861	0.270448	0.9874958
chr21	1	1.037833	6e-06	0.124405	-0.323352	0.20361194
chr16	1	0.645036	2e-05	0.662475	0.075372	0.9984013
chr9	1	1.037686	3.3e-05	1.286377	0.31835	0.7616284
chr9	1	0.725146	2e-06	-0.137055	-0.317218	0.7034662
chr5	1	0.781932	1.6e-05	1.496016	0.266572	0.33575514
chr15	1	0.475096	2e-06	-0.614602	-0.396275	0.36322758
chr18	1	0.884805	0.000161	2.029188	2.866589	0.9792867
chr3	1	0.931928	0.000466	3.284189	16.927221	0.9222401
chr16	1	0.700399	2.6e-05	1.059389	0.221679	0.9965491
chr9	1	1.049613	2.3e-05	1.340698	0.113328	0.9462396
chr11	1	0.511693	4e-06	-0.174674	-0.256754	0.2704919
chr11	1	0.775063	7.5e-05	1.953308	2.210136	0.9937318
chr14	1	0.776448	4.4e-05	1.235416	0.791064	0.86270106
chr7	1	0.659299	8e-06	0.494851	-0.054807	0.84790194
chr22	1	0.668344	3.1e-05	0.701698	-0.053303	0.9990766
chr9	1	1.147698	0.000119	1.787416	2.08154	0.694819
chr11	1	0.599604	2.3e-05	0.535631	0.4034	0.9983745
chr7	1	0.581087	3e-06	-0.076197	-0.25434	0.006216347
chr7	1	0.772637	2.5e-05	1.322363	0.623606	0.9825951
chr19	1	0.550766	3.1e-05	1.19735	0.68192	0.9968761
chr9	1	1.102112	5.1e-05	1.579799	0.68739	0.8006414
chr20	1	0.579136	3.1e-05	1.265924	0.47225	0.8791079
chr11	1	0.496941	1e-06	-0.293867	-0.360989	0.67246354
chr6	1	0.917999	0.000208	2.658032	7.324644	0.97288626
chr9	1	0.888718	2e-05	0.607917	0.051821	0.99754345
chr12	1	0.774023	7e-05	1.876676	2.890711	0.99737716
chr1	1	0.565104	4e-06	-0.180182	-0.257979	0.13218936
chr20	1	0.455894	7e-06	-0.017913	-0.286444	0.9286711
chr1	1	0.871475	3.9e-05	2.002312	2.396979	0.9628993
chr15	1	0.62807	2.2e-05	0.557418	0.169375	0.9723197
chr16	1	0.686468	2e-05	0.959514	0.075372	0.9963044
chr15	1	0.669962	1.5e-05	0.878377	-0.028603	0.9727267
chr17	1	0.593843	7e-05	1.407497	2.976915	0.07510251
chr14	1	0.719514	7e-06	0.888355	-0.248869	0.7276141
chr17	1	0.573335	4.8e-05	1.208752	1.820557	0.4273984
chr10	1	0.524003	1e-06	0.118607	-0.350029	0.99974805
chr17	1	0.559745	2.7e-05	1.077051	0.716761	0.998446
chr9	1	0.772363	5e-06	0.07799	-0.255712	0.58286065
chr16	1	0.603255	1.3e-05	0.362934	-0.095319	0.7271008
chr20	1	0.621249	9.7e-05	1.704624	2.558658	0.9973083
chr9	1	1.046642	1.9e-05	1.327166	0.031319	0.49247465
chr4	1	1.129798	7.7e-05	2.437975	1.647061	0.9527332
chr10	1	0.761427	0.000116	2.279386	4.574737	0.9800973
chr21	1	1.765656	0.000889	1.985283	4.134073	0.93988645
chr22	1	0.637969	2.9e-05	0.413455	-0.089208	0.998253
chr17	1	0.400277	3e-06	-0.468368	-0.544721	0.21673623
chr12	1	0.704788	2.2e-05	1.35548	0.572073	0.98933816
chr15	1	0.814707	0.000152	1.98735	3.846095	0.99698055
chr21	1	1.759667	0.000886	1.96997	4.118929	0.69958675
chr14	1	0.771028	3e-05	1.202376	0.397576	0.7544003
chr8	1	0.758392	3.6e-05	1.514753	0.906184	0.9987531
chr19	1	0.564754	6.4e-05	1.331936	2.223454	0.9960681
chr19	1	0.474388	8e-06	0.462479	-0.392482	0.99388474
chr7	1	0.917065	0.000178	2.376872	6.729324	0.99925107
chr16	1	0.8778	0.000252	2.331232	5.732575	0.94397503
chr15	1	0.572231	7e-06	0.129604	-0.254862	0.52257323
chr7	1	0.833449	2.8e-05	1.766369	0.743326	0.9955576
chr20	1	0.491562	9e-06	0.353648	-0.223219	0.9985068
chr17	1	0.567399	3.3e-05	1.151226	1.032131	0.98766255
chr21	1	1.629037	0.000294	1.635979	1.130485	0.3821014
chr1	1	0.797591	3.4e-05	1.475985	2.017699	0.99852514
chr14	1	0.874253	0.000146	1.831619	3.657907	0.9960258
chr19	1	0.465032	1.4e-05	0.37246	-0.112203	0.9991939
chr21	1	1.605328	0.000254	1.575361	0.928563	0.90660954
chr20	1	0.501755	1e-05	0.459831	-0.191607	0.9972929
chr11	1	0.621545	1.1e-05	0.71291	-0.01354	0.9619281
chr16	1	0.656608	2.1e-05	0.745438	0.099757	0.99717885
chr9	1	0.983136	1.4e-05	1.037935	-0.071192	0.9983018
chr3	1	0.763261	3.6e-05	1.872557	1.047207	0.9912113
chr17	1	0.572498	2.3e-05	1.200641	0.506514	0.99813306
chr15	1	0.857426	0.000387	2.314644	10.492474	0.9977937
chr19	1	0.467192	1.2e-05	0.393243	-0.205629	0.9870357
chr17	1	0.460597	1e-05	0.116198	-0.176788	0.99828625
chr19	1	0.418501	7e-06	-0.075238	-0.439195	0.99238557
chrX	1	0.80701	7e-06	0.88775	-0.100044	0.63142824
chr16	1	0.83491	0.000192	2.02374	4.269505	0.9898844
chr22	1	0.672591	4.4e-05	0.742	0.180075	0.9914148
chr11	1	0.790552	9.3e-05	2.078456	2.835545	0.97579014
chr19	1	0.480389	1.3e-05	0.520218	-0.158916	0.99916273
chr18	1	0.737302	1.5e-05	0.957975	-0.043913	0.9895181
chr19	1	0.484203	9e-06	0.556914	-0.345769	0.99819094
chr17	1	0.559188	3.2e-05	1.071653	0.97957	0.99941945
chr3	1	0.699208	1e-05	1.336476	0.087021	0.9831678
chr6	1	0.872252	0.000117	2.309744	3.957248	0.991972
chr2	1	0.725278	3.3e-05	1.680836	2.063209	0.977414
chr9	1	1.2117	0.00019	2.078907	3.537196	0.9911165
chr3	1	0.573471	6e-06	0.28414	-0.0607	0.6268226
chrX	1	0.864236	1.7e-05	1.37972	0.165734	0.6584001
chr12	1	0.543835	9e-06	0.143838	-0.055892	0.988245
chr12	1	0.778747	9.1e-05	1.912238	3.905115	0.99893284
chr13	1	0.8733	3.4e-05	1.259521	0.417009	0.96919096
chr3	1	0.745725	3.7e-05	1.725793	1.084138	0.97729135
chr5	1	0.808065	2e-05	1.696611	0.414777	0.98220766
chr19	1	0.576316	9.8e-05	1.44318	3.811701	0.9995288
chr11	1	0.548737	1.5e-05	0.124635	0.12544	0.99946207
chr11	1	0.493993	2e-06	-0.317687	-0.326244	0.39285102
chr19	1	0.496353	1.2e-05	0.673816	-0.205629	0.98373604
chr8	1	0.659689	1.1e-05	0.75041	0.046234	0.5664879
chr8	1	0.916159	0.000206	2.736479	6.753842	0.9906253
chr1	1	0.540207	2e-06	-0.357541	-0.40969	0.77998304
chr12	1	0.683646	3.4e-05	1.196325	1.151732	0.98136127
chr10	1	0.541286	2e-06	0.275898	-0.307205	0.9757595
chr20	1	0.444963	3e-06	-0.131783	-0.412893	0.96465445
chr3	1	0.841163	8.3e-05	2.524546	2.78293	0.99070084
chr17	1	0.577697	4.6e-05	1.251025	1.715434	0.7281938
chr5	1	0.978717	0.000367	3.006521	13.271555	0.918753
chr5	1	0.811679	2.7e-05	1.724352	0.674135	0.35965872
chr3	1	0.657553	4e-06	0.987851	-0.134561	0.79561156
chr1	1	0.586787	8e-06	-0.025719	0.045445	0.99885124
chr22	1	0.700251	4.1e-05	1.00448	0.126218	0.98323435
chr8	1	0.860515	8.8e-05	2.30558	2.694879	0.9467884
chr14	1	0.828935	7e-05	1.555368	1.521828	0.9881668
chr12	1	0.831719	0.000126	2.311007	5.595789	0.9981187
chr16	1	0.723189	4.3e-05	1.222778	0.636216	0.99962527
chr19	1	0.505579	3.1e-05	0.762584	0.68192	0.99034226
chr3	1	0.785207	3.7e-05	2.056231	1.084138	0.9943938
chr18	1	0.548504	7e-06	-0.413135	-0.203392	0.98749745
chr22	1	0.72231	6e-05	1.213808	0.467309	0.99574816
chr2	1	0.860601	0.000255	2.88409	19.169203	0.9740571
chr22	1	0.703494	6.7e-05	1.035254	0.592974	0.9853264
chr20	1	0.543643	1.6e-05	0.896186	-0.001934	0.9769032
chr20	1	0.585838	4.5e-05	1.33574	0.914821	0.9063721
chr2	1	0.786525	4.2e-05	2.225427	2.756695	0.90149844
chr18	1	0.903965	0.000162	2.168334	2.886524	0.9624646
chr15	1	0.614113	8e-06	0.450486	-0.22658	0.7872313
chr19	1	0.543767	3.8e-05	1.13001	1.008912	0.9894254
chr3	1	0.577009	7e-06	0.313751	-0.02377	0.32995617
chr20	1	0.47721	1.3e-05	0.20414	-0.09677	0.9389863
chr10	1	0.656491	2.5e-05	1.324371	0.677748	0.9205542
chr22	1	0.780966	0.00018	1.770424	2.621566	0.9986142
chr8	1	0.553782	3e-06	-0.06972	-0.22895	0.15225172
chr9	1	1.115357	3.9e-05	1.640122	0.441363	0.9859629
chr16	1	0.796412	9.5e-05	1.747736	1.904209	0.5086855
chr6	1	0.659147	9e-06	0.687302	-0.039222	0.79207087
chr16	1	0.768951	7.6e-05	1.55086	1.440904	0.9588438
chr5	1	0.858778	6.1e-05	2.08588	1.933877	0.994371
chr19	1	0.559114	5e-05	1.277671	1.56947	0.9426557
chr22	1	0.733515	0.000118	1.320138	1.508533	0.99345386
chr16	1	0.743679	4e-05	1.369677	0.563062	0.9965568
chr17	1	0.57791	4.6e-05	1.253089	1.715434	0.95465475
chr9	1	0.586595	2e-06	-0.768072	-0.317218	0.19355875
chr1	1	0.704409	1.1e-05	0.812184	0.273013	0.31850842
chr13	1	0.805985	1.5e-05	0.865104	-0.019424	0.32954964
chr15	1	0.745569	6.3e-05	1.457644	1.328956	0.84817976
chr6	1	0.606994	7e-06	0.290243	-0.113231	0.8774365
chr19	1	0.499181	1.1e-05	0.701025	-0.252343	0.98856807
chr6	1	0.910745	0.000153	2.602804	5.289405	0.99277794
chr16	1	0.703799	1.9e-05	1.083765	0.050988	0.9938046
chrX	1	0.772201	4e-06	0.588498	-0.179777	0.9244076
chr17	1	0.526664	2.1e-05	0.75646	0.401391	0.99895406
chr20	1	0.464874	8e-06	0.075634	-0.254831	0.23361638
chr3	1	0.713854	2e-05	1.459053	0.456323	0.9351317
chr22	1	0.694985	2.5e-05	0.954508	-0.161016	0.9986689
chr7	1	0.822425	2.3e-05	1.685879	0.543793	0.99799407
chr3	1	0.859246	0.000138	2.675888	4.814094	0.9775152
chr12	1	0.745628	4e-05	1.662921	1.441562	0.9787796
chr12	1	0.647064	1.9e-05	0.920938	0.427158	0.9992143
chr18	1	0.790108	3.8e-05	1.341469	0.414591	0.86879194
chr12	1	0.674323	1.1e-05	1.126142	0.040718	0.9969828
chr21	1	1.463903	7.6e-05	1.213769	0.030011	0.61644113
chr19	1	0.556284	4.4e-05	1.250442	1.289191	0.99967957
chr6	1	0.807228	5.5e-05	1.814694	1.662978	0.99436903
chr15	1	0.78686	6.7e-05	1.773998	1.442085	0.8508053
