chr	labels	FRI	GNM	std(fri)	std(gnm)	prediction
chr7	1	0.920862	0.000213	2.404595	8.126057	0.99716663
chr11	1	0.399857	1e-06	-1.078288	-0.360989	0.09322992
chr19	1	0.528659	3.5e-05	0.984648	0.868773	0.9976822
chr7	1	0.802854	2.9e-05	1.542986	0.783233	0.996279
chr4	1	0.961394	1e-05	1.418364	0.003235	0.99436784
chr6	1	0.803237	4.6e-05	1.784309	1.329939	0.9886905
chr3	1	0.879822	0.000148	2.848096	5.183397	0.9838071
chr20	1	0.538236	1.6e-05	0.839861	-0.001934	0.990844
chr7	1	0.911679	0.000144	2.337548	5.372498	0.98944473
chr3	1	0.929018	0.000385	3.259834	13.93587	0.9671946
chr11	1	0.648968	7e-06	0.934483	-0.152519	0.2547053
chr17	1	0.546982	2.1e-05	0.953363	0.401391	0.9983299
chr13	1	0.861614	3e-05	1.19105	0.325128	0.9779213
chr19	1	0.480679	2e-05	0.523008	0.168076	0.9995167
chr8	1	0.765373	2.7e-05	1.568813	0.596602	0.82187104
chr20	1	0.492811	1.2e-05	0.366659	-0.128383	0.99606586
chr14	1	0.803791	4.5e-05	1.402094	0.81917	0.97496474
chr14	1	0.66766	1.4e-05	0.572261	-0.052125	0.9975736
chr6	1	0.684611	8e-06	0.881168	-0.076226	0.10659081
chr7	1	0.937133	0.000152	2.523394	5.691751	0.9908055
chr19	1	0.539535	3.9e-05	1.089291	1.055626	0.9983826
chr17	1	0.597018	3.4e-05	1.438266	1.084693	0.9944972
chr4	1	1.047391	4.7e-05	1.939037	0.91102	0.9011459
chr14	1	0.767966	3.4e-05	1.183711	0.510001	0.9921684
chr8	1	0.781102	6.7e-05	1.690616	1.972521	0.9959287
chr8	1	0.773704	3.8e-05	1.633327	0.97498	0.9532397
chr16	1	0.819544	9.8e-05	1.913577	1.977363	0.9943635
chr20	1	0.575226	3.1e-05	1.225193	0.47225	0.9545473
chr6	1	0.78243	2.8e-05	1.625898	0.663861	0.9970566
chr17	1	0.537722	1.8e-05	0.863624	0.243705	0.9822618
chr11	1	0.847184	0.000183	2.536033	5.962589	0.99576586
chr6	1	0.512023	3e-06	-0.432803	-0.261248	0.16017902
chr8	1	0.795646	2.1e-05	1.803243	0.390214	0.9926938
chr17	1	0.446877	5e-06	-0.016763	-0.439597	0.98878443
chr19	1	0.510635	1.5e-05	0.81123	-0.06549	0.9985518
chr4	1	1.025949	3e-05	1.809215	0.493929	0.82504976
chr21	1	1.95242	0.000987	2.462796	4.628782	0.8902259
chr17	1	0.599601	3.3e-05	1.463299	1.032131	0.9947854
chr15	1	0.415157	1e-06	-1.073828	-0.424557	0.94639504
chr10	1	0.690275	2.9e-05	1.631837	0.849045	0.9861264
chr9	1	1.087757	7.9e-05	1.514421	1.261451	0.9856802
chr19	1	0.450736	8e-06	0.234911	-0.392482	0.96770227
chr14	1	0.591026	2.9e-05	0.105113	0.36947	0.8541373
chr18	1	0.992903	0.000497	2.81423	9.56473	0.7566165
chr14	1	0.664603	8e-06	0.553626	-0.220763	0.95563555
chr12	1	0.389863	1e-06	-1.015252	-0.442332	0.01284942
chr10	1	0.710398	5.4e-05	1.814975	1.919646	0.98939294
chr5	1	0.934432	0.000155	2.666593	5.416693	0.98589045
chr7	1	0.892244	1e-04	2.195647	3.616605	0.9985254
chrX	1	0.97748	0.000102	2.353275	2.424847	0.29124045
chr17	1	0.55631	2e-05	1.043762	0.348829	0.99184793
chr18	1	0.733739	2.3e-05	0.9321	0.115567	0.48377794
chr22	1	0.665692	3.7e-05	0.676532	0.05441	0.99689883
chr7	1	0.796301	3.7e-05	1.495141	1.102486	0.99365056
chr13	1	0.862708	2.9e-05	1.19746	0.302158	0.99095726
chr15	1	0.649233	1.2e-05	0.71956	-0.11345	0.9634354
chr16	1	0.674085	1.9e-05	0.870736	0.050988	0.99886477
chr13	1	0.658348	2e-06	5.8e-05	-0.318036	0.3123901
chr20	1	0.445944	2e-06	-0.121564	-0.444505	0.838933
chr11	1	0.593445	1.5e-05	0.485868	0.12544	0.9733073
chr17	1	0.598434	5.2e-05	1.451989	2.030804	0.99293625
chr8	1	0.799809	3.4e-05	1.83548	0.837388	0.9969224
chr20	1	0.40534	3e-06	-0.544544	-0.412893	0.10864386
chr19	1	0.577315	5.2e-05	1.452792	1.662896	0.9975475
chr15	1	0.74152	4.5e-05	1.426623	0.819871	0.9920167
chr20	1	0.459611	1.4e-05	0.020808	-0.065158	0.9057623
chr20	1	0.520115	1.3e-05	0.65109	-0.09677	0.98210573
chr21	1	1.566929	0.000164	1.477183	0.474239	0.8536031
chr17	1	0.546089	1.9e-05	0.944709	0.296267	0.8129579
chr3	1	0.630332	6e-06	0.760029	-0.0607	0.2421628
chr20	1	0.47081	4e-06	0.13747	-0.38128	0.96988124
chr16	1	0.565919	3e-06	0.095261	-0.339164	0.47161558
chr17	1	0.564625	3.2e-05	1.124343	0.97957	0.8907991
chr18	1	0.723377	2e-05	0.856848	0.055762	0.9928855
chr18	1	0.777468	1.5e-05	1.249673	-0.043913	0.99096006
chr17	1	0.570968	3.3e-05	1.185814	1.032131	0.98858047
chrX	1	1.017546	0.00023	2.697721	5.826806	0.9960259
chr15	1	0.691878	2.7e-05	1.046287	0.310787	0.9761516
chr19	1	0.540682	3.6e-05	1.100327	0.915486	0.9992894
chr19	1	0.525898	2.9e-05	0.958083	0.588494	0.99638313
chr15	1	0.818758	0.000183	2.018387	4.722851	0.9861417
chr19	1	0.570487	0.000113	1.387096	4.512398	0.99982935
chr15	1	0.71992	4.3e-05	1.261133	0.763306	0.9721376
chr2	1	0.837225	0.000154	2.676237	11.386745	0.99463713
chr19	1	0.51987	3.5e-05	0.900084	0.868773	0.9986639
chr16	1	0.734747	4.6e-05	1.305641	0.709369	0.9868609
chr5	1	0.910067	9.8e-05	2.47957	3.304773	0.9809823
chr17	1	0.594193	5.6e-05	1.410889	2.241051	0.97961116
chr22	1	0.732919	0.000104	1.314483	1.257203	0.995746
chr20	1	0.500922	4e-06	0.451153	-0.38128	0.64419615
chr18	1	0.832129	7.1e-05	1.646639	1.072444	0.6834674
chr9	1	1.261982	0.000359	2.307911	7.002069	0.99905944
chr12	1	0.727558	3.4e-05	1.526891	1.151732	0.9812365
chr17	1	0.578164	3.3e-05	1.255551	1.032131	0.99650145
chr8	1	0.780166	2.2e-05	1.683368	0.424612	0.09339848
chr22	1	0.496384	5e-06	-0.930115	-0.520059	0.99696565
chr9	1	1.045452	5e-05	1.321747	0.666887	0.9772531
chr13	1	0.920396	3.3e-05	1.53547	0.394039	0.7056815
chrX	1	1.02868	0.000234	2.79344	5.933117	0.9505446
chr16	1	0.677321	2.5e-05	0.893936	0.197295	0.99826694
chr12	1	0.774027	6.7e-05	1.876706	2.745796	0.9772652
chr19	1	0.506628	1.8e-05	0.772676	0.074649	0.97593415
chr20	1	0.539916	2.2e-05	0.857361	0.18774	0.98569006
chr15	1	0.757728	6.3e-05	1.550801	1.328956	0.9893498
chr18	1	0.734215	2.1e-05	0.935557	0.075697	0.97053087
chr16	1	0.642585	1.6e-05	0.644903	-0.022166	0.99843097
chr1	1	0.883496	4.3e-05	2.087946	2.700403	0.9970685
chr5	1	0.953254	0.000167	2.811069	5.861308	0.9693208
chrX	1	0.908688	3.9e-05	1.761872	0.750446	0.8293313
chr16	1	0.722201	5.5e-05	1.215695	0.92883	0.6055348
chr22	1	0.634803	2.4e-05	0.383411	-0.178968	0.9991615
chr1	1	0.856458	7.9e-05	1.895336	5.431216	0.9939433
chr2	1	0.493496	1e-06	-0.380103	-0.40252	0.030231327
chr3	1	0.56585	4e-06	0.220358	-0.134561	0.9123496
chr13	1	0.972789	7.3e-05	1.842455	1.312845	0.8650084
chr3	1	0.799362	2.6e-05	2.174699	0.677905	0.9945421
chr14	1	0.565078	3e-06	-0.053062	-0.361294	0.99248695
chr11	1	0.573827	1.3e-05	0.327358	0.05595	0.9847288
chr17	1	0.619132	7.8e-05	1.652575	3.397409	0.9996731
chr11	1	0.841833	0.000227	2.492798	7.491366	0.99729943
chr11	1	0.765122	4.1e-05	1.872987	1.028808	0.9875783
chr3	1	0.666742	1.1e-05	1.064757	0.123951	0.6220012
chr20	1	0.575812	3.9e-05	1.231297	0.725148	0.81112796
chr16	1	0.796816	7.4e-05	1.750633	1.392135	0.9966068
chr2	1	0.677472	1.4e-05	1.255759	0.599182	0.9968617
chr7	1	0.900187	7.6e-05	2.253641	2.658846	0.997936
chr16	1	0.626488	1.7e-05	0.529499	0.002219	0.99834824
chr17	1	0.401302	3e-06	-0.458435	-0.544721	0.59925336
chr5	1	0.861495	6e-05	2.106735	1.896826	0.61923015
chr4	1	0.97448	1.4e-05	1.497593	0.101373	0.72774684
chr17	1	0.533097	2.5e-05	0.818802	0.611637	0.99951744
chr22	1	0.651983	3.9e-05	0.546441	0.090314	0.99693
chr22	1	0.836319	0.00042	2.295696	6.930082	0.9898764
chr8	1	0.748489	4.7e-05	1.438065	1.284561	0.99262047
chr3	1	0.636908	3e-06	0.815066	-0.171491	0.9775759
chr12	1	0.773507	6.2e-05	1.872792	2.504271	0.99930835
chr15	1	0.649238	2.5e-05	0.719598	0.254222	0.9991714
chr21	1	1.240048	2.2e-05	0.641423	-0.242584	0.90392995
chr13	1	0.939392	7.9e-05	1.646773	1.450666	0.94824433
chr22	1	0.686376	4.6e-05	0.872813	0.215979	0.99275595
chr16	1	0.49725	2e-06	-0.397048	-0.363549	0.9731505
chr18	1	0.686358	6e-06	0.588004	-0.223327	0.69364345
chr1	1	0.882403	5.7e-05	2.08016	3.762386	0.99389136
chr16	1	0.808267	9e-05	1.832728	1.782287	0.99247205
chr7	1	0.547281	1e-06	-0.323024	-0.334154	0.75638664
chr7	1	0.74788	9e-06	1.141605	-0.0149	0.9949135
chr4	1	1.090126	3.6e-05	2.197778	0.641138	0.9940486
chr22	1	0.753599	0.000133	1.510725	1.777816	0.99727297
chr19	1	0.570811	6e-05	1.390213	2.036602	0.9977337
chr7	1	0.671082	6e-06	0.580882	-0.13462	0.41371945
chr19	1	0.577405	7.4e-05	1.453658	2.690586	0.9996654
chr4	1	1.01972	4.3e-05	1.771501	0.812881	0.98827535
chr11	1	0.718708	1.9e-05	1.49797	0.26442	0.99460375
chr6	1	0.875715	0.000101	2.336109	3.365178	0.72260225
chr17	1	0.542916	2.4e-05	0.913959	0.559076	0.99056387
chr14	1	0.788671	3.7e-05	1.309925	0.59432	0.9766296
chr17	1	0.604297	5.8e-05	1.508808	2.346175	0.99857837
chr7	1	0.902698	7.6e-05	2.271975	2.658846	0.99952817
chr1	1	0.888052	7e-05	2.120402	4.748513	0.99777967
chr6	1	0.8133	3.9e-05	1.860922	1.070909	0.9680842
chr14	1	0.622319	7e-06	0.29587	-0.248869	0.16937184
chr20	1	0.59399	6.8e-05	1.420661	1.641903	0.57146084
chr17	1	0.524194	1.6e-05	0.732523	0.138582	0.9840362
chr10	1	0.752266	0.000119	2.196013	4.703209	0.54337335
chr5	1	0.897057	0.000104	2.379706	3.52708	0.98580796
chr15	1	0.721153	4.7e-05	1.27058	0.876436	0.98466206
chr17	1	0.483473	2e-05	0.337892	0.348829	0.99199426
chr22	1	0.713893	5.9e-05	1.133935	0.449357	0.9811524
chr19	1	0.507312	2.8e-05	0.779258	0.541781	0.9923364
chr19	1	0.51604	1.5e-05	0.863234	-0.06549	0.9958228
chr19	1	0.522546	2.8e-05	0.925832	0.541781	0.99748814
chr15	1	0.71006	3.1e-05	1.18559	0.423917	0.9968184
chr16	1	0.837673	0.000133	2.043549	2.83082	0.99665475
chr12	1	0.523223	3e-06	-0.011328	-0.345722	0.20591685
chr5	1	0.890281	7.3e-05	2.327694	2.378492	0.9858657
chr19	1	0.543664	4.8e-05	1.129018	1.476044	0.9948809
chr8	1	0.750456	4.5e-05	1.453297	1.215765	0.9984733
chr6	1	0.903112	0.000155	2.544692	5.363413	0.99350464
chr9	1	1.108284	4.6e-05	1.607909	0.584879	0.8891456
chr19	1	0.534689	2.1e-05	1.042665	0.214789	0.99928725
chr7	1	0.776315	2.6e-05	1.349217	0.663513	0.95839626
chr15	1	0.75739	6.5e-05	1.548212	1.385521	0.97984356
chr1	1	0.672762	1.3e-05	0.586741	0.424725	0.038711518
chr7	1	0.762086	2e-05	1.245327	0.424073	0.9949439
chr14	1	0.610656	4e-06	0.224774	-0.333188	0.0652678
chrX	1	0.932329	5.1e-05	1.965113	1.06938	0.9831294
chr3	1	0.718166	1.8e-05	1.495142	0.382463	0.992965
chr16	1	0.602735	1.6e-05	0.359206	-0.022166	0.99693984
chr9	1	0.677178	1e-06	-0.355521	-0.337721	0.8889806
chr14	1	0.589079	5e-06	0.093244	-0.305082	0.2835807
chr21	1	1.797702	0.00091	2.067217	4.240082	0.9957222
chr6	1	0.74899	2.1e-05	1.371308	0.40483	0.98637044
chr22	1	0.678376	4e-05	0.796897	0.108266	0.95039546
chr10	1	0.558978	1e-05	0.436912	0.035388	0.9385489
chr8	1	0.610031	5e-06	0.365865	-0.160154	0.9517498
chr9	1	1.107104	8e-05	1.602535	1.281954	0.9974024
chr8	1	0.876665	0.000133	2.430643	4.242788	0.9897267
chr19	1	0.497572	1.5e-05	0.685544	-0.06549	0.99930054
chr14	1	0.778802	3.6e-05	1.249765	0.566214	0.99126995
chr21	1	1.362827	3.8e-05	0.955341	-0.161815	0.0011647344
chr16	1	0.62883	1e-05	0.546289	-0.168473	0.99076766
chr2	1	0.708844	3.7e-05	1.53471	2.371425	0.17438897
chr16	1	0.718073	2.8e-05	1.1861	0.270448	0.96928096
chr21	1	1.037833	6e-06	0.124405	-0.323352	0.13553563
chr16	1	0.645036	2e-05	0.662475	0.075372	0.99767345
chr9	1	1.037686	3.3e-05	1.286377	0.31835	0.551466
chr9	1	0.725146	2e-06	-0.137055	-0.317218	0.85068685
chr5	1	0.781932	1.6e-05	1.496016	0.266572	0.75125706
chr15	1	0.475096	2e-06	-0.614602	-0.396275	0.3978025
chr18	1	0.884805	0.000161	2.029188	2.866589	0.98842025
chr3	1	0.931928	0.000466	3.284189	16.927221	0.93326735
chr16	1	0.700399	2.6e-05	1.059389	0.221679	0.9978839
chr9	1	1.049613	2.3e-05	1.340698	0.113328	0.92089635
chr11	1	0.511693	4e-06	-0.174674	-0.256754	0.3645382
chr11	1	0.775063	7.5e-05	1.953308	2.210136	0.99131334
chr14	1	0.776448	4.4e-05	1.235416	0.791064	0.96190757
chr7	1	0.659299	8e-06	0.494851	-0.054807	0.97648966
chr22	1	0.668344	3.1e-05	0.701698	-0.053303	0.97262865
chr9	1	1.147698	0.000119	1.787416	2.08154	0.9433942
chr11	1	0.599604	2.3e-05	0.535631	0.4034	0.99648345
chr7	1	0.581087	3e-06	-0.076197	-0.25434	0.04722655
chr7	1	0.772637	2.5e-05	1.322363	0.623606	0.99507093
chr19	1	0.550766	3.1e-05	1.19735	0.68192	0.99866813
chr9	1	1.102112	5.1e-05	1.579799	0.68739	0.85356486
chr20	1	0.579136	3.1e-05	1.265924	0.47225	0.87564576
chr11	1	0.496941	1e-06	-0.293867	-0.360989	0.95552284
chr6	1	0.917999	0.000208	2.658032	7.324644	0.9559275
chr9	1	0.888718	2e-05	0.607917	0.051821	0.99374545
chr12	1	0.774023	7e-05	1.876676	2.890711	0.99696195
chr1	1	0.565104	4e-06	-0.180182	-0.257979	0.033141345
chr20	1	0.455894	7e-06	-0.017913	-0.286444	0.97033656
chr1	1	0.871475	3.9e-05	2.002312	2.396979	0.9908328
chr15	1	0.62807	2.2e-05	0.557418	0.169375	0.97169316
chr16	1	0.686468	2e-05	0.959514	0.075372	0.9969262
chr15	1	0.669962	1.5e-05	0.878377	-0.028603	0.9984392
chr17	1	0.593843	7e-05	1.407497	2.976915	0.008342624
chr14	1	0.719514	7e-06	0.888355	-0.248869	0.8423437
chr17	1	0.573335	4.8e-05	1.208752	1.820557	0.5158577
chr10	1	0.524003	1e-06	0.118607	-0.350029	0.98741937
chr17	1	0.559745	2.7e-05	1.077051	0.716761	0.9990887
chr9	1	0.772363	5e-06	0.07799	-0.255712	0.23704019
chr16	1	0.603255	1.3e-05	0.362934	-0.095319	0.9780977
chr20	1	0.621249	9.7e-05	1.704624	2.558658	0.9991144
chr9	1	1.046642	1.9e-05	1.327166	0.031319	0.5104972
chr4	1	1.129798	7.7e-05	2.437975	1.647061	0.9613353
chr10	1	0.761427	0.000116	2.279386	4.574737	0.98068917
chr21	1	1.765656	0.000889	1.985283	4.134073	0.9874904
chr22	1	0.637969	2.9e-05	0.413455	-0.089208	0.99320847
chr17	1	0.400277	3e-06	-0.468368	-0.544721	0.31665596
chr12	1	0.704788	2.2e-05	1.35548	0.572073	0.99906313
chr15	1	0.814707	0.000152	1.98735	3.846095	0.99188685
chr21	1	1.759667	0.000886	1.96997	4.118929	0.97298086
chr14	1	0.771028	3e-05	1.202376	0.397576	0.6708896
chr8	1	0.758392	3.6e-05	1.514753	0.906184	0.99497926
chr19	1	0.564754	6.4e-05	1.331936	2.223454	0.9996689
chr19	1	0.474388	8e-06	0.462479	-0.392482	0.9978584
chr7	1	0.917065	0.000178	2.376872	6.729324	0.9988061
chr16	1	0.8778	0.000252	2.331232	5.732575	0.93376803
chr15	1	0.572231	7e-06	0.129604	-0.254862	0.8232453
chr7	1	0.833449	2.8e-05	1.766369	0.743326	0.993505
chr20	1	0.491562	9e-06	0.353648	-0.223219	0.99050725
chr17	1	0.567399	3.3e-05	1.151226	1.032131	0.99625754
chr21	1	1.629037	0.000294	1.635979	1.130485	0.18283954
chr1	1	0.797591	3.4e-05	1.475985	2.017699	0.99908465
chr14	1	0.874253	0.000146	1.831619	3.657907	0.9836008
chr19	1	0.465032	1.4e-05	0.37246	-0.112203	0.99745953
chr21	1	1.605328	0.000254	1.575361	0.928563	0.903451
chr20	1	0.501755	1e-05	0.459831	-0.191607	0.9944253
chr11	1	0.621545	1.1e-05	0.71291	-0.01354	0.97751784
chr16	1	0.656608	2.1e-05	0.745438	0.099757	0.99732625
chr9	1	0.983136	1.4e-05	1.037935	-0.071192	0.9991088
chr3	1	0.763261	3.6e-05	1.872557	1.047207	0.9916358
chr17	1	0.572498	2.3e-05	1.200641	0.506514	0.99829066
chr15	1	0.857426	0.000387	2.314644	10.492474	0.9953408
chr19	1	0.467192	1.2e-05	0.393243	-0.205629	0.9978849
chr17	1	0.460597	1e-05	0.116198	-0.176788	0.99743634
chr19	1	0.418501	7e-06	-0.075238	-0.439195	0.9976437
chrX	1	0.80701	7e-06	0.88775	-0.100044	0.82042944
chr16	1	0.83491	0.000192	2.02374	4.269505	0.9737427
chr22	1	0.672591	4.4e-05	0.742	0.180075	0.9895944
chr11	1	0.790552	9.3e-05	2.078456	2.835545	0.97554755
chr19	1	0.480389	1.3e-05	0.520218	-0.158916	0.9961464
chr18	1	0.737302	1.5e-05	0.957975	-0.043913	0.98964995
chr19	1	0.484203	9e-06	0.556914	-0.345769	0.9980165
chr17	1	0.559188	3.2e-05	1.071653	0.97957	0.9950527
chr3	1	0.699208	1e-05	1.336476	0.087021	0.99665123
chr6	1	0.872252	0.000117	2.309744	3.957248	0.989841
chr2	1	0.725278	3.3e-05	1.680836	2.063209	0.99801993
chr9	1	1.2117	0.00019	2.078907	3.537196	0.9946897
chr3	1	0.573471	6e-06	0.28414	-0.0607	0.685072
chrX	1	0.864236	1.7e-05	1.37972	0.165734	0.93370223
chr12	1	0.543835	9e-06	0.143838	-0.055892	0.9918088
chr12	1	0.778747	9.1e-05	1.912238	3.905115	0.99440354
chr13	1	0.8733	3.4e-05	1.259521	0.417009	0.9941485
chr3	1	0.745725	3.7e-05	1.725793	1.084138	0.9928509
chr5	1	0.808065	2e-05	1.696611	0.414777	0.9946369
chr19	1	0.576316	9.8e-05	1.44318	3.811701	0.9993652
chr11	1	0.548737	1.5e-05	0.124635	0.12544	0.9975782
chr11	1	0.493993	2e-06	-0.317687	-0.326244	0.07985261
chr19	1	0.496353	1.2e-05	0.673816	-0.205629	0.99769115
chr8	1	0.659689	1.1e-05	0.75041	0.046234	0.9370085
chr8	1	0.916159	0.000206	2.736479	6.753842	0.9954635
chr1	1	0.540207	2e-06	-0.357541	-0.40969	0.9294906
chr12	1	0.683646	3.4e-05	1.196325	1.151732	0.99397284
chr10	1	0.541286	2e-06	0.275898	-0.307205	0.9952662
chr20	1	0.444963	3e-06	-0.131783	-0.412893	0.85966754
chr3	1	0.841163	8.3e-05	2.524546	2.78293	0.9622966
chr17	1	0.577697	4.6e-05	1.251025	1.715434	0.90887666
chr5	1	0.978717	0.000367	3.006521	13.271555	0.9165102
chr5	1	0.811679	2.7e-05	1.724352	0.674135	0.7161076
chr3	1	0.657553	4e-06	0.987851	-0.134561	0.89159393
chr1	1	0.586787	8e-06	-0.025719	0.045445	0.99762654
chr22	1	0.700251	4.1e-05	1.00448	0.126218	0.94691694
chr8	1	0.860515	8.8e-05	2.30558	2.694879	0.98245704
chr14	1	0.828935	7e-05	1.555368	1.521828	0.95371133
chr12	1	0.831719	0.000126	2.311007	5.595789	0.99831295
chr16	1	0.723189	4.3e-05	1.222778	0.636216	0.9967818
chr19	1	0.505579	3.1e-05	0.762584	0.68192	0.9961908
chr3	1	0.785207	3.7e-05	2.056231	1.084138	0.98043674
chr18	1	0.548504	7e-06	-0.413135	-0.203392	0.94292516
chr22	1	0.72231	6e-05	1.213808	0.467309	0.9937402
chr2	1	0.860601	0.000255	2.88409	19.169203	0.92466164
chr22	1	0.703494	6.7e-05	1.035254	0.592974	0.99728763
chr20	1	0.543643	1.6e-05	0.896186	-0.001934	0.99408126
chr20	1	0.585838	4.5e-05	1.33574	0.914821	0.9625745
chr2	1	0.786525	4.2e-05	2.225427	2.756695	0.97124183
chr18	1	0.903965	0.000162	2.168334	2.886524	0.77023673
chr15	1	0.614113	8e-06	0.450486	-0.22658	0.3140971
chr19	1	0.543767	3.8e-05	1.13001	1.008912	0.9994961
chr3	1	0.577009	7e-06	0.313751	-0.02377	0.88287425
chr20	1	0.47721	1.3e-05	0.20414	-0.09677	0.63795704
chr10	1	0.656491	2.5e-05	1.324371	0.677748	0.98000693
chr22	1	0.780966	0.00018	1.770424	2.621566	0.987508
chr8	1	0.553782	3e-06	-0.06972	-0.22895	0.62165076
chr9	1	1.115357	3.9e-05	1.640122	0.441363	0.9941044
chr16	1	0.796412	9.5e-05	1.747736	1.904209	0.5898785
chr6	1	0.659147	9e-06	0.687302	-0.039222	0.8597892
chr16	1	0.768951	7.6e-05	1.55086	1.440904	0.89748275
chr5	1	0.858778	6.1e-05	2.08588	1.933877	0.99562407
chr19	1	0.559114	5e-05	1.277671	1.56947	0.9969425
chr22	1	0.733515	0.000118	1.320138	1.508533	0.9922507
chr16	1	0.743679	4e-05	1.369677	0.563062	0.9986927
chr17	1	0.57791	4.6e-05	1.253089	1.715434	0.90227634
chr9	1	0.586595	2e-06	-0.768072	-0.317218	0.14587298
chr1	1	0.704409	1.1e-05	0.812184	0.273013	0.3678316
chr13	1	0.805985	1.5e-05	0.865104	-0.019424	0.0801093
chr15	1	0.745569	6.3e-05	1.457644	1.328956	0.9255861
chr6	1	0.606994	7e-06	0.290243	-0.113231	0.92137164
chr19	1	0.499181	1.1e-05	0.701025	-0.252343	0.99846447
chr6	1	0.910745	0.000153	2.602804	5.289405	0.99738455
chr16	1	0.703799	1.9e-05	1.083765	0.050988	0.9917332
chrX	1	0.772201	4e-06	0.588498	-0.179777	0.4467446
chr17	1	0.526664	2.1e-05	0.75646	0.401391	0.9970101
chr20	1	0.464874	8e-06	0.075634	-0.254831	0.21286136
chr3	1	0.713854	2e-05	1.459053	0.456323	0.6200935
chr22	1	0.694985	2.5e-05	0.954508	-0.161016	0.9960831
chr7	1	0.822425	2.3e-05	1.685879	0.543793	0.9993137
chr3	1	0.859246	0.000138	2.675888	4.814094	0.9561763
chr12	1	0.745628	4e-05	1.662921	1.441562	0.9940006
chr12	1	0.647064	1.9e-05	0.920938	0.427158	0.99839664
chr18	1	0.790108	3.8e-05	1.341469	0.414591	0.956162
chr12	1	0.674323	1.1e-05	1.126142	0.040718	0.9848538
chr21	1	1.463903	7.6e-05	1.213769	0.030011	0.74592316
chr19	1	0.556284	4.4e-05	1.250442	1.289191	0.99284464
chr6	1	0.807228	5.5e-05	1.814694	1.662978	0.9539205
chr15	1	0.78686	6.7e-05	1.773998	1.442085	0.70177585
chr22	1	0.829375	0.000416	2.229801	6.858273	0.8440193
chr13	1	0.763777	6e-06	0.617796	-0.226155	0.6082289
chrX	1	0.827706	3e-06	1.065673	-0.206355	0.21763113
chr20	1	0.542859	1.7e-05	0.888019	0.029679	0.99536705
chr14	1	0.770495	4e-05	1.199127	0.678639	0.6355693
chr9	1	0.910621	1.7e-05	0.707672	-0.009685	0.9724841
chr7	1	0.868938	6.4e-05	2.025484	2.179966	0.9986595
chr18	1	0.705655	7e-06	0.728145	-0.203392	0.95507336
chr15	1	0.826449	0.000145	2.077312	3.648118	0.52510864
chr12	1	0.825917	0.000157	2.26733	7.093243	0.9960978
chr17	1	0.560588	1.9e-05	1.08522	0.296267	0.99602807
chr19	1	0.542776	6.9e-05	1.120475	2.45702	0.99902403
chr17	1	0.587748	3.4e-05	1.34843	1.084693	0.99670255
chrX	1	0.819036	6e-06	0.991137	-0.126621	0.93808496
chr21	1	1.602569	0.00024	1.568306	0.857891	0.97060645
chr2	1	0.604974	1e-05	0.611127	0.290966	0.18617696
chr12	1	0.618116	6e-06	0.70302	-0.200807	0.31334615
chr18	1	0.891603	0.000206	2.078557	3.763661	0.06459221
chr17	1	0.447901	6e-06	-0.00684	-0.387035	0.9989382
chr15	1	0.596196	1.1e-05	0.313214	-0.141733	0.09642175
chr19	1	0.466202	9e-06	0.383718	-0.345769	0.9984156
chr18	1	0.569136	2e-06	-0.263299	-0.303067	0.5005155
chr17	1	0.495285	1.6e-05	0.452363	0.138582	0.990193
chr1	1	0.739606	1.5e-05	1.062917	0.576437	0.99877226
chr22	1	0.601434	1.3e-05	0.066756	-0.376442	0.9994457
chr22	1	0.654361	4.2e-05	0.569007	0.14417	0.99787706
chrX	1	0.928164	4.2e-05	1.929307	0.830179	0.99886024
chr5	1	0.809027	2.1e-05	1.703995	0.451828	0.9810699
chr4	1	0.894073	5e-06	1.010765	-0.119439	0.4829564
chr13	1	0.983912	9.7e-05	1.907628	1.864129	0.88187045
chr16	1	0.663093	1.2e-05	0.791931	-0.119704	0.9949852
chr22	1	0.697696	2.6e-05	0.980234	-0.143064	0.9876684
chr10	1	0.574629	1.4e-05	0.57935	0.206684	0.73542345
chr12	1	0.773445	6.8e-05	1.872325	2.794101	0.9450737
chr9	1	1.094392	5.5e-05	1.544639	0.769399	0.99534094
chr10	1	0.808978	0.000283	2.712145	11.726353	0.95058084
chr7	1	0.785945	1.9e-05	1.419529	0.384166	0.995349
chr19	1	0.514315	1.8e-05	0.846637	0.074649	0.95532954
chr16	1	0.6827	2e-05	0.9325	0.075372	0.995241
chr12	1	0.59915	8e-06	0.560245	-0.104197	0.9975591
chr10	1	0.760869	0.00011	2.274308	4.317793	0.99109375
chr21	1	1.517245	0.000112	1.350152	0.211741	0.6179476
chr8	1	0.814769	6.3e-05	1.951329	1.834929	0.9642323
chr19	1	0.557322	7.1e-05	1.260429	2.550446	0.99811375
chr17	1	0.582402	3.6e-05	1.296622	1.189817	0.9864969
chr2	1	0.672014	1.4e-05	1.207228	0.599182	0.8425957
chr3	1	0.739314	3.9e-05	1.672137	1.157998	0.9772871
chr17	1	0.550053	2.1e-05	0.983124	0.401391	0.99779665
chr13	1	0.943956	4.8e-05	1.673515	0.738591	0.98912835
chr4	1	1.209747	0.000147	2.92203	3.364492	0.18827221
chr16	1	0.727331	7.1e-05	1.252473	1.318981	0.99914706
